Unnamed: 0,Mes,temperature_2m_max,temperature_2m_min,precipitation_sum,winddirection_10m_dominant,SEREMI
51,2018-04-01,7.506666666666666,2.4366666666666665,165.1,280.76666666666665,Magallanes
52,2018-05-01,5.800000000000001,1.635483870967742,66.8,237.1935483870968,Magallanes
53,2018-06-01,3.5900000000000003,-0.61,60.7,258.3333333333333,Magallanes
54,2018-07-01,2.764516129032258,-1.632258064516129,44.7,252.4193548387097,Magallanes
55,2018-08-01,5.280645161290322,0.867741935483871,63.3,262.258064516129,Magallanes
56,2018-09-01,6.166666666666667,0.1466666666666667,66.4,258.26666666666665,Magallanes
57,2018-10-01,8.803225806451612,2.467741935483871,51.5,244.67741935483872,Magallanes
58,2018-11-01,10.846666666666666,4.17,74.8,291.1,Magallanes
59,2018-12-01,12.86451612903226,6.106451612903226,78.0,288.7096774193548,Magallanes
48,2018-01-01,28.43870967741936,15.683870967741935,4.1,242.25806451612905,Metropolitano Oriente
49,2018-02-01,28.607142857142858,16.32857142857143,6.9,246.1428571428572,Metropolitano Oriente
50,2018-03-01,26.780645161290323,14.293548387096775,4.5,234.83870967741936,Metropolitano Oriente
51,2018-04-01,23.813333333333333,12.4,0.6000000000000001,229.56666666666663,Metropolitano Oriente
52,2018-05-01,19.870967741935484,10.180645161290323,37.1,197.16129032258064,Metropolitano Oriente
53,2018-06-01,15.306666666666668,5.8533333333333335,63.8,149.36666666666667,Metropolitano Oriente
54,2018-07-01,14.53225806451613,5.609677419354839,74.10000000000001,157.70967741935485,Metropolitano Oriente
55,2018-08-01,16.83225806451613,6.648387096774194,44.8,191.03225806451613,Metropolitano Oriente
56,2018-09-01,18.633333333333333,9.23,75.4,214.46666666666667,Metropolitano Oriente
57,2018-10-01,20.54516129032258,9.761290322580646,19.8,221.74193548387092,Metropolitano Oriente
58,2018-11-01,26.47,13.083333333333334,7.0,228.2333333333333,Metropolitano Oriente
59,2018-12-01,27.67419354838709,13.970967741935484,12.7,239.80645161290323,Metropolitano Oriente
48,2018-01-01,28.703225806451613,13.951612903225806,7.3,233.7741935483871,Ñuble
49,2018-02-01,29.410714285714285,14.5,13.6,239.17857142857144,Ñuble
50,2018-03-01,24.11935483870968,11.261290322580646,49.6,228.8709677419355,Ñuble
51,2018-04-01,18.926666666666662,8.0,73.0,178.8,Ñuble
52,2018-05-01,15.15483870967742,7.012903225806451,103.7,159.29032258064515,Ñuble
53,2018-06-01,12.153333333333334,3.2066666666666666,124.4,140.76666666666668,Ñuble
54,2018-07-01,12.303225806451612,2.954838709677419,112.1,149.32258064516128,Ñuble
55,2018-08-01,13.709677419354838,3.870967741935484,90.8,168.38709677419354,Ñuble
56,2018-09-01,16.12333333333333,6.8100000000000005,171.4,210.4,Ñuble
57,2018-10-01,17.461290322580645,6.848387096774194,97.6,220.9032258064516,Ñuble
58,2018-11-01,21.15,9.306666666666668,85.0,227.3,Ñuble
59,2018-12-01,26.48064516129032,11.78064516129032,13.7,239.3870967741936,Ñuble
48,2018-01-01,22.55483870967742,18.42903225806452,0.8,250.5483870967742,Antofagasta
49,2018-02-01,24.057142857142857,19.38214285714286,0.1,256.3928571428572,Antofagasta
50,2018-03-01,22.200000000000003,17.37741935483871,0.2,254.74193548387092,Antofagasta
51,2018-04-01,20.746666666666663,16.363333333333333,0.3,254.2333333333333,Antofagasta
52,2018-05-01,18.751612903225805,13.883870967741936,0.2,254.8709677419355,Antofagasta
53,2018-06-01,17.64333333333333,12.74,1.4,256.8333333333333,Antofagasta
54,2018-07-01,17.39032258064516,12.548387096774194,3.3,251.9032258064516,Antofagasta
55,2018-08-01,16.825806451612905,12.083870967741936,1.5,252.80645161290323,Antofagasta
56,2018-09-01,17.743333333333332,12.423333333333334,0.3,253.3,Antofagasta
57,2018-10-01,18.43870967741936,13.851612903225806,0.8,256.3225806451613,Antofagasta
58,2018-11-01,19.98333333333333,15.133333333333333,0.1,255.56666666666663,Antofagasta
59,2018-12-01,20.92903225806452,16.174193548387095,0.2,254.1290322580645,Antofagasta
48,2018-01-01,28.23225806451613,14.006451612903223,0.1,252.3548387096774,Aconcagua
49,2018-02-01,28.45357142857143,14.1,0.0,254.8928571428572,Aconcagua
50,2018-03-01,27.496774193548383,11.5,0.0,240.67741935483872,Aconcagua
51,2018-04-01,25.096666666666668,9.123333333333331,0.0,234.96666666666667,Aconcagua
52,2018-05-01,20.62903225806452,7.358064516129032,15.6,215.2258064516129,Aconcagua
53,2018-06-01,15.55,3.2766666666666664,52.9,205.9333333333333,Aconcagua
54,2018-07-01,14.758064516129032,2.496774193548388,104.9,202.29032258064515,Aconcagua
55,2018-08-01,18.67096774193548,4.141935483870968,19.1,219.51612903225808,Aconcagua
56,2018-09-01,21.35,6.906666666666666,49.8,219.1,Aconcagua
57,2018-10-01,22.996774193548383,7.806451612903226,10.6,226.4516129032258,Aconcagua
58,2018-11-01,27.816666666666663,11.283333333333331,1.8,238.76666666666668,Aconcagua
59,2018-12-01,27.887096774193548,11.8,5.1,248.0967741935484,Aconcagua
48,2018-01-01,24.716129032258067,15.43225806451613,0.0,276.48387096774195,Atacama
49,2018-02-01,25.65357142857143,16.410714285714285,0.1,269.1428571428572,Atacama
50,2018-03-01,23.74516129032258,13.764516129032256,0.0,286.3225806451613,Atacama
51,2018-04-01,21.953333333333333,12.816666666666666,0.3,274.6333333333333,Atacama
52,2018-05-01,19.864516129032257,10.306451612903226,1.1,271.38709677419354,Atacama
53,2018-06-01,17.90666666666667,8.266666666666667,2.6,219.16666666666663,Atacama
54,2018-07-01,18.26129032258065,7.664516129032258,1.9,211.5806451612904,Atacama
55,2018-08-01,18.34193548387097,8.458064516129031,0.1,256.3225806451613,Atacama
56,2018-09-01,20.113333333333333,9.76,0.1,281.3333333333333,Atacama
57,2018-10-01,20.9741935483871,10.816129032258065,0.0,287.03225806451616,Atacama
58,2018-11-01,23.066666666666663,12.58,0.0,291.93333333333334,Atacama
59,2018-12-01,23.88387096774193,13.47741935483871,0.2,282.3225806451613,Atacama
48,2018-01-01,17.529032258064515,6.229032258064516,62.0,245.4516129032258,Araucanía Sur
49,2018-02-01,19.42142857142857,7.2821428571428575,19.5,239.42857142857144,Araucanía Sur
50,2018-03-01,13.938709677419356,4.300000000000001,207.0,240.70967741935485,Araucanía Sur
51,2018-04-01,10.983333333333333,2.063333333333333,246.7,212.36666666666667,Araucanía Sur
52,2018-05-01,8.87741935483871,1.941935483870968,273.0,137.48387096774192,Araucanía Sur
53,2018-06-01,5.443333333333333,-1.2466666666666666,343.2,154.7,Araucanía Sur
54,2018-07-01,5.95483870967742,-1.3483870967741935,184.4,135.2258064516129,Araucanía Sur
55,2018-08-01,6.990322580645161,-0.8774193548387097,247.0,154.6451612903226,Araucanía Sur
56,2018-09-01,8.113333333333333,0.4566666666666667,322.8,210.0,Araucanía Sur
57,2018-10-01,9.496774193548386,1.1451612903225807,247.8,241.8709677419355,Araucanía Sur
58,2018-11-01,12.113333333333332,2.85,159.4,241.7333333333333,Araucanía Sur
59,2018-12-01,15.693548387096774,5.0,92.1,240.5806451612904,Araucanía Sur
