Unnamed: 0,Mes,temperature_2m_max,temperature_2m_min,precipitation_sum,winddirection_10m_dominant,SEREMI
96,2022-01-01,13.235483870967744,6.187096774193549,61.9,277.03225806451616,Magallanes
97,2022-02-01,12.81785714285714,6.646428571428571,70.8,262.75,Magallanes
98,2022-03-01,10.932258064516128,4.987096774193549,73.1,277.96774193548384,Magallanes
99,2022-04-01,8.48,2.9833333333333334,62.1,270.3333333333333,Magallanes
100,2022-05-01,7.019354838709678,3.341935483870968,70.7,256.2903225806452,Magallanes
101,2022-06-01,5.283333333333333,1.586666666666667,36.9,285.2333333333333,Magallanes
102,2022-07-01,2.458064516129032,-2.351612903225807,70.4,242.9354838709677,Magallanes
103,2022-08-01,4.82258064516129,0.529032258064516,78.0,245.51612903225808,Magallanes
104,2022-09-01,7.439999999999999,2.0033333333333334,45.2,293.6333333333333,Magallanes
105,2022-10-01,9.109677419354838,3.3,76.1,283.3225806451613,Magallanes
106,2022-11-01,12.743333333333334,5.85,33.9,284.6666666666667,Magallanes
107,2022-12-01,12.419354838709678,5.561290322580645,91.4,281.9032258064516,Magallanes
96,2022-01-01,28.896774193548385,14.029032258064516,0.2,245.0967741935484,Metropolitano Oriente
97,2022-02-01,28.90357142857143,14.214285714285714,3.4,245.07142857142856,Metropolitano Oriente
98,2022-03-01,27.932258064516127,14.016129032258064,0.0,238.48387096774192,Metropolitano Oriente
99,2022-04-01,23.23333333333333,11.273333333333332,45.0,235.36666666666667,Metropolitano Oriente
100,2022-05-01,18.56451612903226,8.864516129032259,0.2,189.3548387096774,Metropolitano Oriente
101,2022-06-01,14.826666666666666,6.44,45.1,180.0,Metropolitano Oriente
102,2022-07-01,13.27741935483871,4.412903225806452,140.5,147.7741935483871,Metropolitano Oriente
103,2022-08-01,16.34193548387097,6.825806451612903,49.9,194.80645161290323,Metropolitano Oriente
104,2022-09-01,17.333333333333332,6.946666666666667,47.8,206.63333333333333,Metropolitano Oriente
105,2022-10-01,22.17096774193548,9.49032258064516,15.9,221.3548387096774,Metropolitano Oriente
106,2022-11-01,26.846666666666668,12.896666666666668,22.7,233.6,Metropolitano Oriente
107,2022-12-01,30.164516129032258,15.661290322580646,13.3,240.5483870967742,Metropolitano Oriente
96,2022-01-01,28.570967741935487,13.358064516129032,3.1,251.8709677419355,Ñuble
97,2022-02-01,29.678571428571427,13.560714285714283,10.7,240.82142857142856,Ñuble
98,2022-03-01,25.516129032258064,11.077419354838709,9.6,224.06451612903223,Ñuble
99,2022-04-01,18.953333333333333,8.343333333333334,153.29999999999998,217.26666666666668,Ñuble
100,2022-05-01,13.938709677419356,5.390322580645161,94.3,176.96774193548387,Ñuble
101,2022-06-01,12.316666666666666,5.216666666666667,168.1,88.36666666666666,Ñuble
102,2022-07-01,11.612903225806452,4.283870967741936,299.7,111.2258064516129,Ñuble
103,2022-08-01,14.029032258064516,4.448387096774193,151.79999999999998,176.6451612903226,Ñuble
104,2022-09-01,16.803333333333335,5.35,55.7,204.8333333333333,Ñuble
105,2022-10-01,19.1483870967742,7.248387096774193,41.9,224.16129032258064,Ñuble
106,2022-11-01,26.316666666666663,11.563333333333333,33.2,233.6,Ñuble
107,2022-12-01,29.50967741935484,13.361290322580643,3.3,237.29032258064515,Ñuble
96,2022-01-01,21.91290322580645,17.190322580645162,0.3,259.2258064516129,Antofagasta
97,2022-02-01,22.00357142857143,17.039285714285715,0.7999999999999999,262.5,Antofagasta
98,2022-03-01,21.26451612903226,16.825806451612905,1.2,259.1290322580645,Antofagasta
99,2022-04-01,18.953333333333333,14.363333333333332,0.7,252.26666666666668,Antofagasta
100,2022-05-01,17.74516129032258,13.348387096774196,1.5,249.3548387096774,Antofagasta
101,2022-06-01,17.073333333333334,11.663333333333332,3.7,249.5,Antofagasta
102,2022-07-01,16.322580645161292,11.696774193548388,3.0,252.3870967741936,Antofagasta
103,2022-08-01,16.26451612903226,11.72258064516129,2.7,252.9354838709677,Antofagasta
104,2022-09-01,16.303333333333335,11.43,2.1,248.9333333333333,Antofagasta
105,2022-10-01,17.358064516129033,12.496774193548386,1.4,250.6129032258065,Antofagasta
106,2022-11-01,19.563333333333333,14.763333333333332,2.3,252.86666666666667,Antofagasta
107,2022-12-01,21.774193548387096,17.12258064516129,0.5,256.1290322580645,Antofagasta
96,2022-01-01,28.548387096774192,12.058064516129033,0.1,250.5806451612904,Aconcagua
