Unnamed: 0,Mes,temperature_2m_max,temperature_2m_min,precipitation_sum,winddirection_10m_dominant,SEREMI
72,2020-01-01,13.196774193548388,7.329032258064516,96.9,282.5483870967742,Magallanes
73,2020-02-01,14.135714285714286,7.389285714285714,82.5,262.57142857142856,Magallanes
74,2020-03-01,12.480645161290322,6.790322580645161,121.5,272.4516129032258,Magallanes
75,2020-04-01,10.366666666666667,4.886666666666667,42.1,273.26666666666665,Magallanes
76,2020-05-01,7.609677419354839,3.4741935483870967,98.2,247.9032258064516,Magallanes
77,2020-06-01,3.56,-1.14,68.9,238.66666666666663,Magallanes
78,2020-07-01,1.6741935483870969,-2.616129032258064,39.8,191.1290322580645,Magallanes
79,2020-08-01,3.732258064516129,-0.6548387096774194,84.1,285.8709677419355,Magallanes
80,2020-09-01,6.61,1.81,59.9,280.56666666666666,Magallanes
81,2020-10-01,8.516129032258064,3.1516129032258067,91.1,268.6774193548387,Magallanes
82,2020-11-01,11.836666666666668,5.760000000000001,89.6,277.6666666666667,Magallanes
83,2020-12-01,12.180645161290323,6.267741935483872,87.6,281.5483870967742,Magallanes
72,2020-01-01,30.89032258064516,17.22258064516129,0.0,241.7741935483871,Metropolitano Oriente
73,2020-02-01,30.48928571428572,16.575,0.0,242.78571428571428,Metropolitano Oriente
74,2020-03-01,28.92903225806452,15.516129032258064,0.0,241.2258064516129,Metropolitano Oriente
75,2020-04-01,24.896666666666665,13.066666666666666,15.6,225.66666666666663,Metropolitano Oriente
76,2020-05-01,21.42258064516129,10.861290322580643,14.3,187.4193548387097,Metropolitano Oriente
77,2020-06-01,13.966666666666669,6.1466666666666665,149.6,138.0,Metropolitano Oriente
78,2020-07-01,14.63225806451613,6.716129032258064,87.5,144.38709677419354,Metropolitano Oriente
79,2020-08-01,16.051612903225806,6.145161290322581,10.1,200.29032258064515,Metropolitano Oriente
80,2020-09-01,19.466666666666665,8.53,6.8,217.1,Metropolitano Oriente
81,2020-10-01,23.19677419354839,10.13548387096774,2.7,231.29032258064515,Metropolitano Oriente
82,2020-11-01,26.396666666666665,12.73,2.0,240.06666666666663,Metropolitano Oriente
83,2020-12-01,29.135483870967743,14.49032258064516,0.2,245.6451612903226,Metropolitano Oriente
72,2020-01-01,30.664516129032258,14.32258064516129,5.8,223.3870967741936,Ñuble
73,2020-02-01,29.45714285714286,13.728571428571428,4.1000000000000005,227.0,Ñuble
74,2020-03-01,27.44516129032258,12.996774193548386,14.6,224.0,Ñuble
75,2020-04-01,21.98333333333333,9.58,71.8,187.03333333333333,Ñuble
76,2020-05-01,17.093548387096774,7.035483870967742,39.0,170.3548387096774,Ñuble
77,2020-06-01,12.036666666666669,5.673333333333333,305.2,52.6,Ñuble
78,2020-07-01,12.225806451612904,4.5,185.1,76.83870967741936,Ñuble
79,2020-08-01,13.712903225806452,4.509677419354839,87.4,172.83870967741936,Ñuble
80,2020-09-01,16.503333333333334,5.556666666666667,36.6,211.5,Ñuble
81,2020-10-01,21.296774193548387,7.199999999999999,17.1,227.80645161290323,Ñuble
82,2020-11-01,25.386666666666667,10.496666666666666,0.4,235.8333333333333,Ñuble
83,2020-12-01,27.76451612903226,11.538709677419355,10.7,229.0,Ñuble
72,2020-01-01,23.90967741935484,19.67419354838709,1.6,253.9354838709677,Antofagasta
73,2020-02-01,23.353571428571428,18.98928571428572,0.0,253.8571428571429,Antofagasta
74,2020-03-01,22.251612903225805,17.838709677419356,0.2,255.3548387096774,Antofagasta
75,2020-04-01,21.17,16.87666666666667,0.4,252.8,Antofagasta
76,2020-05-01,19.68387096774193,14.725806451612904,0.8,251.8709677419355,Antofagasta
77,2020-06-01,18.216666666666665,13.776666666666667,1.4,257.0,Antofagasta
78,2020-07-01,17.38064516129032,12.361290322580643,2.7,262.51612903225805,Antofagasta
79,2020-08-01,16.816129032258065,12.16451612903226,3.1,250.2258064516129,Antofagasta
80,2020-09-01,17.3,12.626666666666669,2.0,251.06666666666663,Antofagasta
81,2020-10-01,18.116129032258065,13.338709677419354,0.1,253.80645161290323,Antofagasta
82,2020-11-01,19.28333333333333,14.386666666666668,0.6000000000000001,251.03333333333333,Antofagasta
83,2020-12-01,20.825806451612905,16.24516129032258,1.5,250.25806451612905,Antofagasta
72,2020-01-01,30.1483870967742,14.551612903225807,0.1,253.32258064516128,Aconcagua
73,2020-02-01,30.092857142857145,13.49642857142857,0.0,250.5,Aconcagua
74,2020-03-01,29.12903225806452,12.283870967741937,0.0,251.0,Aconcagua
75,2020-04-01,25.736666666666668,9.726666666666668,16.2,230.2333333333333,Aconcagua
76,2020-05-01,22.896774193548385,8.0,6.9,217.29032258064515,Aconcagua
77,2020-06-01,13.04,2.816666666666667,159.9,197.86666666666667,Aconcagua
78,2020-07-01,14.880645161290325,3.758064516129033,58.1,197.74193548387092,Aconcagua
79,2020-08-01,17.44193548387097,3.42258064516129,4.1,211.9354838709677,Aconcagua
80,2020-09-01,21.723333333333336,5.9,0.5,224.9,Aconcagua
81,2020-10-01,24.68387096774193,7.377419354838709,0.1,232.9354838709677,Aconcagua
82,2020-11-01,26.72,9.946666666666664,0.1,245.7,Aconcagua
83,2020-12-01,28.8,12.25483870967742,0.0,249.6129032258065,Aconcagua
72,2020-01-01,25.925806451612903,15.925806451612903,0.1,266.96774193548384,Atacama
73,2020-02-01,25.25,15.410714285714286,0.0,272.32142857142856,Atacama
74,2020-03-01,24.280645161290323,14.47741935483871,0.2,273.7096774193548,Atacama
75,2020-04-01,22.736666666666668,12.853333333333332,0.0,273.8333333333333,Atacama
76,2020-05-01,20.51290322580645,11.006451612903223,5.4,222.0967741935484,Atacama
77,2020-06-01,18.496666666666663,9.23,1.2,199.4333333333333,Atacama
78,2020-07-01,19.22258064516129,8.212903225806452,0.8,209.06451612903223,Atacama
79,2020-08-01,18.032258064516128,8.009677419354839,0.0,286.5483870967742,Atacama
80,2020-09-01,19.766666666666666,8.91,0.1,279.93333333333334,Atacama
81,2020-10-01,21.116129032258065,10.209677419354838,0.2,290.80645161290323,Atacama
82,2020-11-01,21.85,11.303333333333336,0.6,278.2333333333333,Atacama
83,2020-12-01,23.42903225806452,12.980645161290322,0.2,279.38709677419354,Atacama
72,2020-01-01,17.916129032258063,6.22258064516129,50.0,241.67741935483872,Araucanía Sur
73,2020-02-01,17.532142857142855,6.210714285714286,48.8,223.9642857142857,Araucanía Sur
74,2020-03-01,17.093548387096774,6.190322580645161,51.3,209.51612903225808,Araucanía Sur
75,2020-04-01,13.023333333333332,3.54,87.9,151.6,Araucanía Sur
76,2020-05-01,9.34516129032258,2.225806451612903,210.9,184.0967741935484,Araucanía Sur
77,2020-06-01,5.433333333333334,0.53,414.7,150.63333333333333,Araucanía Sur
78,2020-07-01,5.364516129032259,-0.5741935483870968,482.7,172.0,Araucanía Sur
79,2020-08-01,6.125806451612903,-0.935483870967742,211.4,190.0,Araucanía Sur
80,2020-09-01,8.213333333333333,-0.35,111.3,234.26666666666668,Araucanía Sur
81,2020-10-01,10.893548387096772,0.8354838709677419,78.6,250.3870967741936,Araucanía Sur
82,2020-11-01,12.96,3.6233333333333335,59.7,253.36666666666667,Araucanía Sur
83,2020-12-01,14.658064516129032,4.074193548387097,110.5,251.0967741935484,Araucanía Sur
72,2020-01-01,21.316129032258065,10.94516129032258,29.1,217.4193548387097,Osorno
73,2020-02-01,21.52142857142857,10.546428571428573,34.8,231.53571428571428,Osorno
74,2020-03-01,20.70967741935484,10.65483870967742,65.0,201.16129032258064,Osorno
75,2020-04-01,16.383333333333333,8.146666666666667,77.0,155.3,Osorno
76,2020-05-01,13.74516129032258,5.967741935483871,128.6,199.25806451612905,Osorno
