Unnamed: 0,Mes,temperature_2m_max,temperature_2m_min,precipitation_sum,winddirection_10m_dominant,SEREMI
60,2019-01-01,11.538709677419355,5.467741935483871,65.7,282.7741935483871,Magallanes
61,2019-02-01,13.096428571428572,6.025,55.2,272.32142857142856,Magallanes
62,2019-03-01,12.070967741935483,6.741935483870968,84.0,271.9032258064516,Magallanes
63,2019-04-01,9.066666666666666,3.883333333333333,133.79999999999998,279.56666666666666,Magallanes
64,2019-05-01,7.429032258064517,2.5935483870967744,78.3,270.16129032258067,Magallanes
65,2019-06-01,4.573333333333333,0.4766666666666667,79.6,237.7,Magallanes
66,2019-07-01,4.574193548387097,0.9225806451612903,111.2,209.4516129032258,Magallanes
67,2019-08-01,4.548387096774194,-0.2193548387096774,61.4,250.4516129032258,Magallanes
68,2019-09-01,6.696666666666667,1.7666666666666666,47.3,266.3,Magallanes
69,2019-10-01,8.87741935483871,2.735483870967742,54.5,274.38709677419354,Magallanes
70,2019-11-01,10.54,4.133333333333334,114.6,260.4,Magallanes
71,2019-12-01,12.741935483870968,6.65483870967742,113.3,286.4193548387097,Magallanes
60,2019-01-01,29.458064516129035,15.829032258064515,2.3,237.1935483870968,Metropolitano Oriente
61,2019-02-01,29.571428571428573,16.714285714285715,0.4,236.42857142857144,Metropolitano Oriente
62,2019-03-01,27.11290322580645,14.370967741935484,2.9,231.2258064516129,Metropolitano Oriente
63,2019-04-01,22.64333333333333,11.946666666666664,8.3,217.8333333333333,Metropolitano Oriente
64,2019-05-01,18.63225806451613,8.890322580645162,13.5,176.61290322580646,Metropolitano Oriente
65,2019-06-01,14.856666666666666,6.123333333333333,75.6,156.63333333333333,Metropolitano Oriente
66,2019-07-01,15.258064516129032,5.764516129032257,22.200000000000003,177.90322580645162,Metropolitano Oriente
67,2019-08-01,18.33225806451613,7.787096774193548,7.2,186.9354838709677,Metropolitano Oriente
68,2019-09-01,18.8,7.85,30.0,220.53333333333333,Metropolitano Oriente
69,2019-10-01,22.151612903225807,10.074193548387097,21.0,227.2258064516129,Metropolitano Oriente
70,2019-11-01,28.566666666666663,13.463333333333331,9.6,237.86666666666667,Metropolitano Oriente
71,2019-12-01,30.62258064516129,15.67741935483871,0.5,242.16129032258064,Metropolitano Oriente
60,2019-01-01,27.82903225806452,12.461290322580645,23.1,230.3548387096774,Ñuble
61,2019-02-01,29.0,13.921428571428573,7.4,225.3928571428572,Ñuble
62,2019-03-01,25.3,10.964516129032257,11.1,229.03225806451613,Ñuble
63,2019-04-01,20.85333333333333,8.979999999999999,12.2,226.46666666666667,Ñuble
64,2019-05-01,15.235483870967744,7.609677419354839,239.7,128.38709677419354,Ñuble
65,2019-06-01,12.693333333333332,5.483333333333333,337.6,93.16666666666669,Ñuble
66,2019-07-01,12.925806451612903,4.687096774193549,98.3,124.09677419354838,Ñuble
67,2019-08-01,14.551612903225807,4.587096774193548,74.4,165.03225806451613,Ñuble
68,2019-09-01,15.903333333333334,5.526666666666667,80.2,231.6,Ñuble
69,2019-10-01,18.89032258064516,7.225806451612903,42.4,234.0967741935484,Ñuble
70,2019-11-01,25.08333333333333,10.81,17.0,231.3333333333333,Ñuble
71,2019-12-01,28.161290322580644,12.709677419354838,5.4,216.0967741935484,Ñuble
60,2019-01-01,23.270967741935483,18.654838709677417,0.4,255.0,Antofagasta
