Unnamed: 0,Mes,temperature_2m_max,temperature_2m_min,precipitation_sum,winddirection_10m_dominant,SEREMI
0,2014-01-01,10.561290322580644,5.864516129032259,68.4,277.4516129032258,Magallanes
1,2014-02-01,12.021428571428572,7.053571428571429,53.7,279.92857142857144,Magallanes
2,2014-03-01,10.125806451612902,5.22258064516129,80.5,271.8709677419355,Magallanes
3,2014-04-01,9.39,4.569999999999999,36.6,232.16666666666663,Magallanes
4,2014-05-01,6.370967741935484,2.55483870967742,23.7,226.0967741935484,Magallanes
5,2014-06-01,4.3966666666666665,0.6599999999999999,84.2,258.6,Magallanes
6,2014-07-01,3.7774193548387096,0.0580645161290322,31.9,219.8709677419355,Magallanes
7,2014-08-01,5.183870967741935,1.525806451612903,63.5,217.80645161290323,Magallanes
8,2014-09-01,6.596666666666667,2.1933333333333334,53.6,212.56666666666663,Magallanes
9,2014-10-01,8.535483870967743,2.761290322580645,35.5,268.5806451612903,Magallanes
10,2014-11-01,9.236666666666668,4.246666666666667,89.7,273.0,Magallanes
11,2014-12-01,10.948387096774193,5.751612903225807,95.0,261.2903225806452,Magallanes
0,2014-01-01,28.90322580645161,15.703225806451613,0.4,245.67741935483872,Metropolitano Oriente
1,2014-02-01,27.792857142857144,14.292857142857144,7.8,242.9642857142857,Metropolitano Oriente
2,2014-03-01,26.88064516129032,13.55483870967742,1.6,239.03225806451613,Metropolitano Oriente
3,2014-04-01,23.35666666666667,8.996666666666666,0.1,217.06666666666663,Metropolitano Oriente
4,2014-05-01,18.95483870967742,5.554838709677419,19.2,177.06451612903226,Metropolitano Oriente
5,2014-06-01,14.62,1.5266666666666666,113.1,138.7,Metropolitano Oriente
6,2014-07-01,15.303225806451612,2.564516129032258,65.4,157.93548387096774,Metropolitano Oriente
7,2014-08-01,17.874193548387098,3.1580645161290324,70.1,173.0,Metropolitano Oriente
8,2014-09-01,16.633333333333333,5.906666666666666,99.2,219.0,Metropolitano Oriente
9,2014-10-01,22.561290322580643,9.667741935483871,14.0,235.51612903225808,Metropolitano Oriente
10,2014-11-01,24.17,10.276666666666667,18.3,239.2333333333333,Metropolitano Oriente
11,2014-12-01,26.59354838709677,12.425806451612903,3.2,238.48387096774192,Metropolitano Oriente
0,2014-01-01,27.641935483870967,13.741935483870968,14.1,237.0967741935484,Ñuble
1,2014-02-01,26.685714285714287,12.310714285714283,13.4,227.1428571428572,Ñuble
2,2014-03-01,24.0,10.861290322580643,56.3,229.5806451612904,Ñuble
3,2014-04-01,18.476666666666667,7.806666666666667,33.2,206.46666666666667,Ñuble
4,2014-05-01,15.9,7.474193548387096,169.6,131.5806451612903,Ñuble
5,2014-06-01,12.536666666666669,4.863333333333333,300.8,110.03333333333332,Ñuble
6,2014-07-01,13.00967741935484,4.203225806451614,276.9,115.7741935483871,Ñuble
7,2014-08-01,15.33548387096774,5.132258064516129,188.9,168.0,Ñuble
8,2014-09-01,15.68,6.3966666666666665,187.1,152.16666666666666,Ñuble
9,2014-10-01,20.029032258064515,7.683870967741935,17.6,236.74193548387092,Ñuble
10,2014-11-01,22.23,8.58,2.6,220.4333333333333,Ñuble
11,2014-12-01,25.36774193548387,11.629032258064516,23.2,228.7741935483871,Ñuble
0,2014-01-01,26.041935483870965,18.39354838709677,0.1,227.7741935483871,Antofagasta
1,2014-02-01,25.45357142857143,17.24642857142857,0.2,222.78571428571428,Antofagasta
2,2014-03-01,24.62258064516129,16.89032258064516,0.6000000000000001,221.0,Antofagasta
3,2014-04-01,22.90333333333333,15.5,2.9,221.1,Antofagasta
4,2014-05-01,21.416129032258063,13.86451612903226,4.5,214.6129032258065,Antofagasta
5,2014-06-01,20.293333333333333,12.203333333333337,3.3000000000000003,217.66666666666663,Antofagasta
6,2014-07-01,20.451612903225808,11.64516129032258,2.1,216.16129032258064,Antofagasta
7,2014-08-01,21.364516129032257,13.22258064516129,0.3999999999999999,226.51612903225808,Antofagasta
8,2014-09-01,21.790000000000003,13.51,1.9,219.56666666666663,Antofagasta
9,2014-10-01,22.141935483870967,14.270967741935484,0.1,227.9032258064516,Antofagasta
10,2014-11-01,22.87333333333333,14.646666666666668,0.3,223.1,Antofagasta
11,2014-12-01,23.712903225806453,15.483870967741936,0.2,224.0967741935484,Antofagasta
0,2014-01-01,29.58709677419355,18.141935483870967,0.2,253.7741935483871,Aconcagua
1,2014-02-01,27.70357142857143,16.553571428571427,7.0,254.4642857142857,Aconcagua
2,2014-03-01,26.9741935483871,15.62258064516129,1.6,251.9032258064516,Aconcagua
3,2014-04-01,24.53,12.853333333333332,0.0,230.4333333333333,Aconcagua
4,2014-05-01,20.36774193548387,8.535483870967743,11.7,203.06451612903223,Aconcagua
5,2014-06-01,15.523333333333332,2.8233333333333333,121.8,183.8333333333333,Aconcagua
6,2014-07-01,16.845161290322583,5.199999999999999,48.0,194.16129032258064,Aconcagua
7,2014-08-01,19.25483870967742,6.229032258064516,50.2,204.25806451612905,Aconcagua
8,2014-09-01,17.583333333333332,8.603333333333333,49.1,230.36666666666667,Aconcagua
9,2014-10-01,23.861290322580647,12.33548387096774,7.3,247.83870967741936,Aconcagua
10,2014-11-01,25.246666666666663,13.386666666666668,4.7,254.16666666666663,Aconcagua
11,2014-12-01,27.316129032258065,15.238709677419354,1.3,255.0,Aconcagua
0,2014-01-01,26.31290322580645,15.935483870967742,0.0,259.5483870967742,Atacama
1,2014-02-01,25.467857142857145,14.99642857142857,0.0,261.4642857142857,Atacama
2,2014-03-01,24.083870967741937,14.070967741935483,0.0,262.83870967741933,Atacama
3,2014-04-01,22.78333333333333,12.793333333333331,0.0,261.1333333333333,Atacama
4,2014-05-01,20.048387096774192,11.248387096774191,19.8,235.03225806451613,Atacama
5,2014-06-01,18.46,8.55,0.0,198.46666666666667,Atacama
6,2014-07-01,19.270967741935483,8.274193548387096,0.3,220.5806451612904,Atacama
7,2014-08-01,20.71935483870968,10.077419354838709,0.0,273.2258064516129,Atacama
8,2014-09-01,20.57,10.573333333333332,7.5,256.56666666666666,Atacama
9,2014-10-01,22.606451612903225,11.94516129032258,0.0,270.0,Atacama
