Unnamed: 0,Mes,temperature_2m_max,temperature_2m_min,precipitation_sum,winddirection_10m_dominant,SEREMI
36,2017-01-01,12.351612903225806,6.15483870967742,117.7,284.741935483871,Magallanes
37,2017-02-01,13.771428571428572,7.125,93.6,291.92857142857144,Magallanes
38,2017-03-01,12.30967741935484,5.935483870967742,60.6,217.0,Magallanes
39,2017-04-01,9.763333333333332,3.96,75.7,255.16666666666663,Magallanes
40,2017-05-01,6.919354838709677,2.238709677419355,67.6,250.9032258064516,Magallanes
41,2017-06-01,3.023333333333333,-1.83,41.9,278.26666666666665,Magallanes
42,2017-07-01,5.483870967741935,1.4548387096774194,65.4,270.3225806451613,Magallanes
43,2017-08-01,5.241935483870968,1.1548387096774193,94.8,251.5483870967742,Magallanes
44,2017-09-01,6.616666666666666,1.4633333333333334,77.9,270.06666666666666,Magallanes
45,2017-10-01,8.790322580645162,2.774193548387097,95.6,276.2903225806452,Magallanes
46,2017-11-01,11.213333333333331,4.7,101.9,250.36666666666667,Magallanes
47,2017-12-01,11.406451612903227,4.916129032258064,102.3,285.96774193548384,Magallanes
36,2017-01-01,30.287096774193547,18.19677419354839,0.6,240.0967741935484,Metropolitano Oriente
37,2017-02-01,28.589285714285715,16.810714285714287,26.7,239.32142857142856,Metropolitano Oriente
38,2017-03-01,26.5258064516129,14.861290322580643,6.7,238.6451612903226,Metropolitano Oriente
39,2017-04-01,22.506666666666668,11.7,21.7,219.76666666666668,Metropolitano Oriente
40,2017-05-01,17.048387096774192,8.264516129032257,100.9,182.7741935483871,Metropolitano Oriente
41,2017-06-01,14.976666666666668,6.303333333333333,95.6,136.7,Metropolitano Oriente
42,2017-07-01,15.106451612903228,6.012903225806451,47.5,167.5483870967742,Metropolitano Oriente
43,2017-08-01,15.035483870967743,6.190322580645161,87.4,182.5483870967742,Metropolitano Oriente
44,2017-09-01,17.1,8.01,58.2,214.7333333333333,Metropolitano Oriente
45,2017-10-01,19.40322580645161,9.058064516129033,57.9,229.6129032258065,Metropolitano Oriente
46,2017-11-01,24.526666666666664,12.43,22.6,230.03333333333333,Metropolitano Oriente
47,2017-12-01,27.85806451612904,15.287096774193548,15.7,238.70967741935485,Metropolitano Oriente
36,2017-01-01,30.94516129032258,14.838709677419354,5.3,214.96774193548387,Ñuble
37,2017-02-01,29.182142857142857,15.010714285714286,23.2,241.82142857142856,Ñuble
38,2017-03-01,24.896774193548385,11.774193548387096,19.7,224.5806451612904,Ñuble
39,2017-04-01,20.87,9.843333333333334,47.7,213.16666666666663,Ñuble
40,2017-05-01,14.825806451612904,6.138709677419355,117.6,136.1290322580645,Ñuble
41,2017-06-01,12.65,5.22,225.4,124.23333333333332,Ñuble
42,2017-07-01,12.648387096774194,3.225806451612903,104.9,170.29032258064515,Ñuble
43,2017-08-01,12.596774193548388,4.483870967741935,252.1,106.61290322580643,Ñuble
44,2017-09-01,15.75,4.983333333333333,86.19999999999999,196.8,Ñuble
45,2017-10-01,17.38064516129032,7.229032258064516,92.9,222.32258064516128,Ñuble
46,2017-11-01,21.953333333333333,9.873333333333331,63.6,194.06666666666663,Ñuble
47,2017-12-01,26.916129032258063,12.66451612903226,5.4,221.2258064516129,Ñuble
36,2017-01-01,25.406451612903226,20.703225806451613,0.3,256.93548387096774,Antofagasta
37,2017-02-01,25.135714285714283,20.332142857142856,0.5,255.57142857142856,Antofagasta
38,2017-03-01,23.3,18.874193548387098,0.7000000000000001,253.96774193548387,Antofagasta
39,2017-04-01,21.023333333333333,16.193333333333335,0.2,255.8333333333333,Antofagasta
40,2017-05-01,20.038709677419355,14.85483870967742,2.0,255.80645161290323,Antofagasta
41,2017-06-01,18.07,13.406666666666666,15.8,252.86666666666667,Antofagasta
42,2017-07-01,17.448387096774194,12.496774193548386,0.1,254.6451612903226,Antofagasta
43,2017-08-01,17.200000000000003,12.37741935483871,1.6,251.9354838709677,Antofagasta
44,2017-09-01,17.709999999999997,12.586666666666668,0.5,253.36666666666667,Antofagasta
45,2017-10-01,18.248387096774195,13.112903225806452,0.7000000000000001,255.7741935483871,Antofagasta
46,2017-11-01,19.40333333333333,14.503333333333334,0.0,254.06666666666663,Antofagasta
47,2017-12-01,21.10967741935484,16.50967741935484,0.3,250.80645161290323,Antofagasta
36,2017-01-01,30.01290322580645,15.351612903225806,0.9,247.4193548387097,Aconcagua
37,2017-02-01,28.389285714285712,14.24642857142857,15.9,249.6071428571429,Aconcagua
38,2017-03-01,26.741935483870968,11.64516129032258,1.1,244.3870967741936,Aconcagua
39,2017-04-01,23.726666666666667,9.39,14.2,229.4333333333333,Aconcagua
40,2017-05-01,17.219354838709677,5.622580645161291,108.8,202.1935483870968,Aconcagua
41,2017-06-01,14.846666666666666,2.96,86.89999999999999,198.13333333333333,Aconcagua
42,2017-07-01,15.441935483870967,2.8193548387096774,23.8,200.51612903225808,Aconcagua
