Unnamed: 0,Mes,temperature_2m_max,temperature_2m_min,precipitation_sum,winddirection_10m_dominant,SEREMI
12,2015-01-01,12.27741935483871,6.867741935483871,33.7,270.83870967741933,Magallanes
13,2015-02-01,12.142857142857142,7.1000000000000005,36.9,278.8928571428572,Magallanes
14,2015-03-01,11.561290322580644,6.393548387096774,92.1,268.83870967741933,Magallanes
15,2015-04-01,9.093333333333334,4.446666666666667,57.9,249.9,Magallanes
16,2015-05-01,5.935483870967742,2.541935483870968,100.0,198.8709677419355,Magallanes
17,2015-06-01,3.943333333333333,1.15,92.8,238.7333333333333,Magallanes
18,2015-07-01,3.032258064516129,-0.1387096774193548,98.4,232.96774193548387,Magallanes
19,2015-08-01,4.180645161290323,0.5096774193548387,59.8,227.4516129032258,Magallanes
20,2015-09-01,5.266666666666667,1.12,46.0,241.76666666666668,Magallanes
21,2015-10-01,8.925806451612903,2.803225806451613,24.2,220.7741935483871,Magallanes
22,2015-11-01,9.626666666666669,4.63,44.3,270.53333333333336,Magallanes
23,2015-12-01,11.2,5.090322580645162,26.0,265.16129032258067,Magallanes
12,2015-01-01,30.116129032258065,16.49032258064516,0.2,244.6129032258065,Metropolitano Oriente
13,2015-02-01,28.97142857142857,16.075,4.9,245.9642857142857,Metropolitano Oriente
14,2015-03-01,28.625806451612902,15.370967741935484,3.9,237.70967741935485,Metropolitano Oriente
15,2015-04-01,25.83333333333333,10.77,0.1,209.0,Metropolitano Oriente
16,2015-05-01,20.80322580645161,6.370967741935484,2.2,177.4516129032258,Metropolitano Oriente
17,2015-06-01,18.456666666666667,3.533333333333333,1.1,156.76666666666668,Metropolitano Oriente
18,2015-07-01,15.416129032258064,2.7548387096774194,68.7,145.93548387096774,Metropolitano Oriente
19,2015-08-01,16.27741935483871,4.890322580645161,153.4,165.25806451612902,Metropolitano Oriente
20,2015-09-01,18.006666666666668,5.446666666666667,99.4,191.7,Metropolitano Oriente
21,2015-10-01,18.23548387096774,7.216129032258064,113.0,235.48387096774192,Metropolitano Oriente
22,2015-11-01,21.80333333333333,9.846666666666666,38.7,238.1,Metropolitano Oriente
23,2015-12-01,27.80967741935484,13.348387096774196,1.1,242.51612903225808,Metropolitano Oriente
12,2015-01-01,28.81935483870968,13.574193548387097,0.0,217.7741935483871,Ñuble
13,2015-02-01,27.928571428571427,13.660714285714286,0.0,225.6071428571429,Ñuble
14,2015-03-01,26.94516129032258,12.63548387096774,4.6000000000000005,224.5806451612904,Ñuble
15,2015-04-01,22.173333333333336,9.536666666666669,36.3,218.26666666666668,Ñuble
16,2015-05-01,16.574193548387097,6.629032258064516,100.5,153.5806451612903,Ñuble
17,2015-06-01,14.073333333333332,5.213333333333334,162.9,134.13333333333333,Ñuble
18,2015-07-01,12.480645161290322,4.603225806451612,351.4,126.4516129032258,Ñuble
19,2015-08-01,14.21935483870968,5.487096774193549,329.70000000000005,112.96774193548389,Ñuble
20,2015-09-01,15.486666666666668,5.216666666666667,98.0,174.73333333333332,Ñuble
21,2015-10-01,17.261290322580646,6.267741935483872,144.2,180.74193548387092,Ñuble
22,2015-11-01,21.49,9.143333333333334,16.2,238.56666666666663,Ñuble
23,2015-12-01,25.98064516129032,11.48709677419355,1.3,229.1935483870968,Ñuble
12,2015-01-01,25.05483870967742,17.345161290322583,0.1,225.03225806451613,Antofagasta
13,2015-02-01,26.125,18.86428571428572,0.3,224.92857142857144,Antofagasta
14,2015-03-01,25.561290322580643,18.661290322580644,13.8,228.9354838709677,Antofagasta
15,2015-04-01,23.74333333333333,16.95,2.5,219.6,Antofagasta
16,2015-05-01,22.687096774193545,15.50967741935484,1.2,218.8709677419355,Antofagasta
17,2015-06-01,21.816666666666663,13.983333333333333,0.2,215.7333333333333,Antofagasta
18,2015-07-01,21.0,12.63225806451613,2.1,213.5806451612904,Antofagasta
19,2015-08-01,21.6483870967742,13.348387096774196,11.3,228.29032258064515,Antofagasta
20,2015-09-01,23.16,14.396666666666668,0.5,226.4333333333333,Antofagasta
21,2015-10-01,23.30967741935484,14.929032258064517,0.2,223.16129032258064,Antofagasta
22,2015-11-01,23.39333333333333,14.79,0.6000000000000001,221.46666666666667,Antofagasta
23,2015-12-01,25.06451612903226,16.664516129032258,0.9,222.67741935483872,Antofagasta
12,2015-01-01,30.45483870967742,19.06774193548388,0.0,255.80645161290323,Aconcagua
13,2015-02-01,29.13214285714286,18.52142857142857,3.1,255.1428571428572,Aconcagua
14,2015-03-01,29.03548387096774,17.864516129032257,1.0,243.80645161290323,Aconcagua
15,2015-04-01,26.99333333333333,14.4,0.0,234.9,Aconcagua
16,2015-05-01,22.458064516129035,10.13225806451613,0.3,220.0967741935484,Aconcagua
17,2015-06-01,21.25,8.576666666666666,0.0,189.26666666666668,Aconcagua
18,2015-07-01,17.32903225806452,5.690322580645161,76.5,201.1935483870968,Aconcagua
19,2015-08-01,17.529032258064515,8.235483870967741,169.6,209.3870967741936,Aconcagua
20,2015-09-01,18.87,8.433333333333334,52.7,225.5,Aconcagua
21,2015-10-01,18.687096774193545,9.27741935483871,83.60000000000001,250.4193548387097,Aconcagua
22,2015-11-01,22.473333333333336,11.346666666666666,19.3,254.63333333333333,Aconcagua
23,2015-12-01,28.31612903225807,16.283870967741937,0.6000000000000001,262.1935483870968,Aconcagua
12,2015-01-01,25.548387096774192,14.97741935483871,0.0,258.64516129032256,Atacama
13,2015-02-01,25.9,15.989285714285714,0.0,257.2142857142857,Atacama
14,2015-03-01,25.05806451612903,16.23548387096774,44.1,261.7741935483871,Atacama
15,2015-04-01,23.34333333333333,14.726666666666668,0.1,255.03333333333333,Atacama
16,2015-05-01,21.41290322580645,12.806451612903226,0.0,255.80645161290323,Atacama
17,2015-06-01,20.32,10.09,0.0,216.9,Atacama
18,2015-07-01,19.135483870967743,9.306451612903226,16.9,216.1290322580645,Atacama
19,2015-08-01,20.71935483870968,10.667741935483871,10.0,254.8709677419355,Atacama
20,2015-09-01,22.546666666666667,11.643333333333334,0.2,260.1,Atacama
21,2015-10-01,22.783870967741933,12.380645161290325,2.3000000000000003,261.741935483871,Atacama
22,2015-11-01,23.58333333333333,12.643333333333334,0.0,258.1666666666667,Atacama
23,2015-12-01,25.15806451612903,14.23225806451613,0.0,262.80645161290323,Atacama
12,2015-01-01,19.425806451612903,7.487096774193549,0.8,219.3548387096774,Araucanía Sur
13,2015-02-01,19.339285714285715,7.524999999999999,3.9,220.3928571428572,Araucanía Sur
14,2015-03-01,18.36774193548387,7.396774193548388,9.7,204.48387096774192,Araucanía Sur
15,2015-04-01,12.436666666666667,5.02,114.3,215.5,Araucanía Sur
16,2015-05-01,8.567741935483872,2.364516129032258,324.2,201.83870967741936,Araucanía Sur
17,2015-06-01,5.569999999999999,0.2466666666666666,528.1,193.3333333333333,Araucanía Sur
18,2015-07-01,4.554838709677419,-1.0258064516129033,420.0,146.29032258064515,Araucanía Sur
19,2015-08-01,6.658064516129032,0.0838709677419355,438.8,199.51612903225808,Araucanía Sur
20,2015-09-01,7.426666666666667,-1.0633333333333332,218.6,208.0,Araucanía Sur
21,2015-10-01,10.319354838709677,0.6838709677419355,160.4,180.0,Araucanía Sur
22,2015-11-01,12.46,3.03,88.10000000000001,260.93333333333334,Araucanía Sur
23,2015-12-01,14.78064516129032,4.903225806451613,114.6,229.2258064516129,Araucanía Sur
12,2015-01-01,23.506451612903227,11.648387096774194,1.1,210.03225806451613,Osorno
13,2015-02-01,23.09642857142857,11.117857142857144,4.4,205.42857142857144,Osorno
14,2015-03-01,21.896774193548385,9.55483870967742,20.8,229.83870967741936,Osorno
15,2015-04-01,16.486666666666668,8.113333333333333,96.8,198.3333333333333,Osorno
16,2015-05-01,13.748387096774191,7.164516129032258,189.3,161.80645161290323,Osorno
17,2015-06-01,10.673333333333334,4.78,190.2,217.5,Osorno
18,2015-07-01,10.32258064516129,3.8451612903225807,323.4,132.06451612903226,Osorno
19,2015-08-01,11.264516129032256,4.790322580645161,267.7,171.2258064516129,Osorno
20,2015-09-01,11.69,3.796666666666667,91.0,182.66666666666663,Osorno
21,2015-10-01,14.561290322580644,4.987096774193549,64.8,169.96774193548387,Osorno
22,2015-11-01,16.513333333333332,7.716666666666667,64.6,250.46666666666667,Osorno
23,2015-12-01,19.225806451612904,9.061290322580644,45.5,238.9032258064516,Osorno
12,2015-01-01,29.932258064516127,16.848387096774193,0.2,244.6129032258065,Metropolitano Central
13,2015-02-01,28.639285714285712,16.507142857142856,4.9,245.9642857142857,Metropolitano Central
14,2015-03-01,28.293548387096774,15.87741935483871,3.9,237.70967741935485,Metropolitano Central
15,2015-04-01,25.676666666666662,12.136666666666668,0.1,209.0,Metropolitano Central
16,2015-05-01,20.69677419354839,7.467741935483871,2.2,177.4516129032258,Metropolitano Central
17,2015-06-01,18.39333333333333,4.680000000000001,1.1,156.76666666666668,Metropolitano Central
18,2015-07-01,15.390322580645162,3.3806451612903223,68.7,145.93548387096774,Metropolitano Central
19,2015-08-01,16.283870967741937,5.741935483870968,153.4,165.25806451612902,Metropolitano Central
20,2015-09-01,17.933333333333334,6.093333333333334,99.4,191.7,Metropolitano Central
21,2015-10-01,18.05806451612903,7.687096774193549,113.0,235.48387096774192,Metropolitano Central
22,2015-11-01,21.64333333333333,10.36,38.7,238.1,Metropolitano Central
23,2015-12-01,27.72903225806452,14.016129032258064,1.1,242.51612903225808,Metropolitano Central
12,2015-01-01,28.37741935483871,15.696774193548388,0.1,258.7741935483871,Iquique
13,2015-02-01,28.27142857142857,16.771428571428572,3.7,258.57142857142856,Iquique
14,2015-03-01,27.43870967741936,16.738709677419354,45.0,259.51612903225805,Iquique
15,2015-04-01,27.48,14.806666666666668,0.0,256.46666666666664,Iquique
16,2015-05-01,26.351612903225806,12.516129032258064,0.1,260.06451612903226,Iquique
17,2015-06-01,25.396666666666665,9.223333333333333,0.0,268.1,Iquique
18,2015-07-01,23.845161290322583,8.093548387096774,0.0,264.96774193548384,Iquique
19,2015-08-01,25.664516129032258,10.358064516129032,3.7,259.5483870967742,Iquique
20,2015-09-01,27.69,11.766666666666667,0.0,255.3333333333333,Iquique
21,2015-10-01,27.66774193548387,12.83548387096774,1.5,257.0967741935484,Iquique
22,2015-11-01,27.706666666666667,12.873333333333331,0.0,255.96666666666667,Iquique
23,2015-12-01,29.48709677419355,15.151612903225804,0.0,255.9354838709677,Iquique
12,2015-01-01,26.04516129032258,13.851612903225806,0.0,218.6451612903226,Biobío
13,2015-02-01,25.071428571428573,13.475,1.4,226.28571428571428,Biobío
14,2015-03-01,24.34193548387097,12.980645161290322,2.8000000000000003,226.9354838709677,Biobío
15,2015-04-01,20.69333333333333,10.3,20.6,207.5,Biobío
16,2015-05-01,15.932258064516128,8.412903225806453,68.4,128.96774193548387,Biobío
17,2015-06-01,14.113333333333332,7.153333333333333,94.8,192.36666666666667,Biobío
18,2015-07-01,12.661290322580646,6.464516129032258,230.1,181.7741935483871,Biobío
19,2015-08-01,13.816129032258065,7.0,208.5,200.0,Biobío
20,2015-09-01,14.886666666666668,6.126666666666667,105.1,187.8,Biobío
21,2015-10-01,16.519354838709678,7.67741935483871,89.4,220.8709677419355,Biobío
22,2015-11-01,19.496666666666663,9.803333333333336,9.3,244.3333333333333,Biobío
23,2015-12-01,22.88064516129032,11.99032258064516,11.7,231.1290322580645,Biobío
12,2015-01-01,29.187096774193545,14.33548387096774,0.2,253.67741935483872,Metropolitano Occidente
13,2015-02-01,27.67142857142857,14.125,37.400000000000006,255.3571428571429,Metropolitano Occidente
14,2015-03-01,27.68387096774193,13.9,5.6,245.70967741935485,Metropolitano Occidente
15,2015-04-01,25.043333333333333,10.963333333333331,0.0,253.7333333333333,Metropolitano Occidente
16,2015-05-01,20.13225806451613,6.467741935483871,0.6,272.2258064516129,Metropolitano Occidente
17,2015-06-01,17.959999999999997,4.413333333333333,0.0,269.06666666666666,Metropolitano Occidente
18,2015-07-01,14.63548387096774,3.574193548387097,83.4,272.4516129032258,Metropolitano Occidente
19,2015-08-01,15.12258064516129,5.761290322580645,168.5,274.38709677419354,Metropolitano Occidente
20,2015-09-01,16.79,5.913333333333333,74.2,266.06666666666666,Metropolitano Occidente
21,2015-10-01,17.038709677419355,6.732258064516128,94.1,263.258064516129,Metropolitano Occidente
22,2015-11-01,21.78333333333333,9.116666666666667,31.500000000000004,246.3,Metropolitano Occidente
23,2015-12-01,27.50967741935484,12.73225806451613,0.8,252.3548387096774,Metropolitano Occidente
12,2015-01-01,21.238709677419354,12.974193548387095,0.0,269.0,Coquimbo
13,2015-02-01,21.410714285714285,13.160714285714286,1.2000000000000002,272.4642857142857,Coquimbo
14,2015-03-01,20.906451612903226,13.1,25.4,262.1935483870968,Coquimbo
15,2015-04-01,18.69,12.066666666666666,0.0,251.56666666666663,Coquimbo
16,2015-05-01,17.39032258064516,9.883870967741936,0.0,202.80645161290323,Coquimbo
17,2015-06-01,17.163333333333334,7.946666666666667,0.0,156.0,Coquimbo
18,2015-07-01,14.75483870967742,5.216129032258065,36.6,138.67741935483872,Coquimbo
19,2015-08-01,14.97741935483871,6.158064516129032,74.2,151.2258064516129,Coquimbo
20,2015-09-01,16.266666666666666,7.673333333333333,21.0,229.76666666666668,Coquimbo
