,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_E,Viento_S,Viento_SE,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
33,2016-10-01,4458.0,2876.0,3910.0,17.0,64.51,3.71,3.18,534.0,143.81,7.32,17.864516129032257,8.825806451612904,70.8,False,False,False,True,False,10,4,4321.0,4481.0,4231.0,4420.0,137.0,0.6451323463436519,3029.3333333333335,144.13000000000002,603.3333333333334,20.333333333333332,9.038709677419353,16.59637992831541,47.6,11.524977206616594,315626.39999999997,4571.0,3920.818181818182
34,2016-11-01,4318.0,2724.0,2931.0,19.0,63.08,3.72,3.55,535.0,143.93,5.48,22.02,11.153333333333334,13.9,False,False,False,True,False,11,4,4458.0,4321.0,4481.0,4365.666666666667,-140.0,0.6308476146364057,2891.6666666666665,143.92333333333335,568.6666666666666,19.0,10.866666666666665,19.149283154121864,34.86666666666667,13.891264474293653,60020.200000000004,4218.0,3761.3636363636365
35,2016-12-01,4436.0,2697.0,2719.0,14.0,60.8,3.74,2.62,535.0,143.1,5.08,22.60967741935484,12.387096774193548,33.6,False,False,False,False,True,12,4,4318.0,4458.0,4321.0,4404.0,118.0,0.6079801623083859,2765.6666666666665,143.61333333333334,534.6666666666666,16.666666666666668,10.22258064516129,20.831397849462366,39.43333333333333,13.746235347159603,149049.6,4142.0,3887.0
36,2017-01-01,4505.0,2860.0,2814.0,18.0,63.49,3.58,3.46,520.0,145.32,5.41,26.606451612903225,13.906451612903227,4.0,False,False,False,True,False,1,1,4436.0,4318.0,4458.0,4419.666666666667,69.0,0.634850166481687,2760.3333333333335,144.11666666666667,530.0,17.0,12.699999999999998,23.745376344086022,17.166666666666668,16.891110235938562,18020.0,4124.0,3965.0833333333335
37,2017-02-01,4097.0,2471.0,2314.0,13.0,60.31,3.19,2.78,467.0,146.32,4.96,24.410714285714285,13.964285714285714,8.4,False,False,False,False,True,2,1,4505.0,4436.0,4318.0,4346.0,-408.0,0.6031242372467659,2676.0,144.91333333333333,507.3333333333333,15.0,10.446428571428571,24.54228110599078,15.333333333333334,14.72269343422016,34414.8,3776.0,3577.25
38,2017-03-01,4523.0,3029.0,3176.0,10.0,66.97,4.17,1.64,609.0,145.9,5.22,21.9,11.929032258064517,25.1,False,False,False,True,False,3,1,4097.0,4505.0,4436.0,4375.0,426.0,0.6696882600044218,2786.6666666666665,145.84666666666666,532.0,13.666666666666666,9.970967741935482,24.305721966205837,12.5,14.666172894096837,113527.3,3877.0,3971.2727272727275
39,2017-04-01,4379.0,2815.0,2656.0,13.0,64.28,3.84,2.32,561.0,145.97,4.73,19.293333333333333,9.936666666666667,25.7,False,False,False,True,False,4,2,4523.0,4097.0,4505.0,4333.0,-144.0,0.6428408312400091,2771.6666666666665,146.06333333333336,545.6666666666666,12.0,9.356666666666666,21.868015873015867,19.733333333333334,12.402542437390576,112540.3,3748.0,3869.7272727272725
40,2017-05-01,4527.0,3041.0,3145.0,16.0,67.17,4.5,2.44,657.0,146.03,4.79,14.97741935483871,6.658064516129032,107.3,False,True,False,False,False,5,2,4379.0,4523.0,4097.0,4476.333333333333,148.0,0.6717472940136956,2961.6666666666665,145.96666666666667,609.0,13.0,8.319354838709678,18.72358422939068,52.699999999999996,10.061040922921254,485747.1,3854.0,3999.5454545454545
41,2017-06-01,4378.0,3053.0,3009.0,19.0,69.74,4.27,3.05,623.0,145.93,4.83,13.08,5.543333333333334,212.9,False,False,True,False,False,6,2,4527.0,4379.0,4523.0,4428.0,-149.0,0.6973503883051622,2969.6666666666665,145.97666666666666,613.6666666666666,16.0,7.536666666666666,15.783584229390678,115.30000000000001,9.12134307903152,932076.2000000001,3679.0,3863.2727272727275
42,2017-07-01,4537.0,3485.0,2792.0,22.0,76.81,4.34,3.46,635.0,146.35,4.4,13.070967741935483,4.729032258064516,102.3,False,True,False,False,False,7,3,4378.0,4527.0,4379.0,4480.666666666667,159.0,0.7681287194181177,3193.0,146.10333333333335,638.3333333333334,19.0,8.341935483870968,13.709462365591397,140.83333333333334,10.040185713168428,464135.1,4231.0,3993.909090909091
43,2017-08-01,4520.0,3370.0,3335.0,12.0,74.56,4.41,1.87,643.0,145.81,5.19,12.24516129032258,4.970967741935484,217.1,False,False,False,True,False,8,3,4537.0,4378.0,4527.0,4478.333333333333,-17.0,0.745575221238938,3302.6666666666665,146.03,633.6666666666666,17.666666666666668,7.274193548387096,12.798709677419355,177.4333333333333,9.129688838138737,981292.0,4481.0,4023.7272727272725
44,2017-09-01,4402.0,3261.0,3201.0,16.0,74.08,4.18,2.61,613.0,146.73,5.22,14.906666666666666,5.526666666666667,83.8,False,False,False,True,False,9,3,4520.0,4537.0,4378.0,4486.333333333333,-118.0,0.7407996365288505,3372.0,146.29666666666665,630.3333333333334,16.666666666666668,9.379999999999999,13.407598566308243,134.4,11.042853248523398,368887.6,4321.0,3901.0
