,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_E,Viento_NE,Viento_S,Viento_SE,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
12,2015-01-01,1240.0,275.0,299.0,6.0,22.18,1.78,8.45,71.0,40.0,4.21,25.52258064516129,11.251612903225809,0.3,False,False,False,False,True,False,1,1,1240.0,1200.0,1240.0,1226.6666666666667,0.0,0.2217741935483871,341.3333333333333,40.0,80.66666666666667,4.0,14.270967741935483,21.53,14.700000000000001,5.660249739854319,372.0,1240.0,904.1666666666666
13,2015-02-01,1240.0,317.0,291.0,1.0,25.56,1.42,1.59,63.0,44.29,4.62,25.05,10.892857142857142,0.2,False,False,False,False,True,False,2,1,1240.0,1240.0,1200.0,1240.0,0.0,0.25564516129032255,304.0,41.43,72.0,4.0,14.157142857142858,24.016666666666666,6.033333333333334,6.40391129032258,248.0,1120.0,820.0833333333334
14,2015-03-01,1240.0,418.0,418.0,6.0,33.71,2.23,6.74,89.0,40.0,4.7,24.52258064516129,10.641935483870968,5.5,False,False,True,False,False,False,3,1,1240.0,1240.0,1240.0,1240.0,0.0,0.3370967741935484,336.6666666666667,41.43,74.33333333333333,4.333333333333333,13.880645161290323,25.031720430107526,2.0,8.266482830385016,6820.0,1240.0,899.6363636363636
15,2015-04-01,1200.0,435.0,333.0,1.0,36.25,1.63,1.54,65.0,40.0,5.12,18.38,9.073333333333332,55.9,False,False,False,False,True,False,4,2,1240.0,1240.0,1240.0,1226.6666666666667,-40.0,0.3625,390.0,41.43,72.33333333333333,2.6666666666666665,9.306666666666667,22.650860215053765,20.533333333333335,6.662749999999999,67080.0,1200.0,895.5454545454545
16,2015-05-01,1240.0,476.0,444.0,0.0,38.39,1.9,0.0,76.0,40.0,5.84,14.358064516129032,6.809677419354839,206.3,False,False,False,True,False,False,5,2,1200.0,1240.0,1240.0,1226.6666666666667,40.0,0.38387096774193546,443.0,40.0,76.66666666666667,2.3333333333333335,7.548387096774193,19.086881720430107,89.23333333333333,5.5116441207075955,255812.0,1240.0,891.3636363636364
17,2015-06-01,1200.0,548.0,428.0,3.0,45.67,2.15,3.49,86.0,40.0,4.98,11.786666666666669,5.1,221.6,False,False,True,False,False,False,6,2,1240.0,1200.0,1240.0,1213.3333333333333,-40.0,0.45666666666666667,486.3333333333333,40.0,75.66666666666667,1.3333333333333333,6.686666666666669,14.841577060931899,161.26666666666668,5.382577777777779,265920.0,1200.0,826.5454545454545
18,2015-07-01,1240.0,455.0,471.0,3.0,36.69,1.98,3.8,79.0,40.0,5.96,10.741935483870968,4.519354838709678,275.9,False,False,False,True,False,False,7,3,1200.0,1240.0,1200.0,1226.6666666666667,40.0,0.36693548387096775,493.0,40.0,80.33333333333333,2.0,6.22258064516129,12.295555555555557,234.6,3.941597294484912,342116.0,1240.0,885.8181818181819
19,2015-08-01,1240.0,584.0,505.0,7.0,47.1,2.73,6.42,109.0,40.0,4.63,12.593548387096773,5.064516129032258,253.9,False,False,True,False,False,False,8,3,1240.0,1200.0,1240.0,1226.6666666666667,0.0,0.47096774193548385,529.0,40.0,91.33333333333333,4.333333333333333,7.529032258064515,11.707383512544803,250.46666666666667,5.9311550468262215,314836.0,1240.0,888.5454545454545
20,2015-09-01,1200.0,620.0,477.0,2.0,51.67,2.45,2.04,98.0,40.0,4.87,12.996666666666666,3.633333333333333,124.2,False,False,False,False,True,False,9,3,1240.0,1240.0,1200.0,1226.6666666666667,-40.0,0.5166666666666667,553.0,40.0,95.33333333333333,4.0,9.363333333333333,12.110716845878136,217.99999999999997,6.714944444444445,149040.0,1200.0,870.8181818181819
21,2015-10-01,1240.0,545.0,910.0,5.0,43.95,2.23,5.62,89.0,40.0,10.22,15.670967741935485,5.190322580645161,103.6,False,False,True,False,False,False,10,4,1200.0,1240.0,1240.0,1226.6666666666667,40.0,0.43951612903225806,583.0,40.0,98.66666666666667,4.666666666666667,10.480645161290322,13.753727598566307,160.56666666666666,6.88764308012487,128464.0,1240.0,910.9090909090909
22,2015-11-01,720.0,342.0,521.0,1.0,47.5,2.92,1.43,70.0,24.0,7.44,18.15666666666667,7.473333333333333,36.8,False,False,False,False,True,False,11,4,1240.0,1200.0,1240.0,1053.3333333333333,-520.0,0.475,502.3333333333333,34.666666666666664,85.66666666666667,2.6666666666666665,10.683333333333337,15.60810035842294,88.2,8.624416666666669,26495.999999999996,1200.0,838.1818181818181
23,2015-12-01,300.0,25.0,15.0,2.0,8.33,0.62,33.33,6.0,9.68,2.5,21.11935483870968,9.158064516129032,71.89999999999999,False,False,False,False,True,False,12,4,720.0,1240.0,1200.0,753.3333333333334,-420.0,0.08333333333333333,304.0,24.560000000000002,55.0,2.6666666666666665,11.961290322580647,18.31566308243728,70.76666666666667,1.7599462365591398,21569.999999999996,1240.0,836.0909090909091
