,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_S,Viento_SE,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
28,2016-05-01,5053.0,4013.0,6754.0,0.0,79.42,0.07,0.0,11.0,163.0,614.0,18.40967741935484,6.961290322580646,56.7,False,True,False,False,5,2,4890.0,5053.0,4727.0,4998.666666666667,163.0,0.7941816742529191,3959.0,163.0,12.0,0.0,11.448387096774194,22.385340501792115,90.16666666666667,14.620628435359384,286505.10000000003,5053.0,4651.272727272727
29,2016-06-01,4890.0,3938.0,2121.0,0.0,80.53,0.04,0.0,7.0,163.0,303.0,16.4,2.21,65.7,False,True,False,False,6,2,5053.0,4890.0,5053.0,4944.333333333333,-163.0,0.805316973415133,3929.3333333333335,163.0,9.666666666666666,0.0,14.189999999999998,18.34878136200717,112.06666666666668,13.20719836400818,321273.0,4309.0,4401.272727272727
30,2016-07-01,5053.0,4047.0,1350.0,0.0,80.09,0.07,0.0,12.0,163.0,112.5,15.448387096774193,3.1967741935483875,121.8,False,True,False,False,7,3,4890.0,5053.0,4890.0,4998.666666666667,163.0,0.8009103502869582,3999.3333333333335,163.0,10.0,0.0,12.251612903225805,16.752688172043012,81.39999999999999,12.372773121045944,615455.4,5053.0,4644.363636363636
31,2016-08-01,5053.0,4093.0,1032.0,0.0,81.0,0.06,0.0,9.0,163.0,114.67,18.35806451612904,4.119354838709677,4.9,True,False,False,False,8,3,5053.0,4890.0,5053.0,4998.666666666667,0.0,0.8100138531565406,4026.0,163.0,9.333333333333334,0.0,14.238709677419363,16.735483870967744,64.13333333333334,14.870286575206048,24759.7,5053.0,4644.363636363636
32,2016-09-01,4890.0,3970.0,1252.0,0.0,81.19,0.06,0.0,10.0,163.0,125.2,21.966666666666665,5.653333333333333,8.0,False,False,True,False,9,3,5053.0,5053.0,4890.0,4998.666666666667,-163.0,0.8118609406952966,4036.6666666666665,163.0,10.333333333333334,0.0,16.313333333333333,18.5910394265233,44.9,17.833878663940013,39120.0,4890.0,4497.181818181818
33,2016-10-01,5053.0,4014.0,1007.0,0.0,79.44,0.04,0.0,6.0,163.0,167.83,21.1,9.316129032258065,91.7,False,False,True,False,10,4,4890.0,5053.0,5053.0,4998.666666666667,163.0,0.7943795764892143,4025.6666666666665,163.0,8.333333333333334,0.0,11.783870967741937,20.474910394265237,34.86666666666667,16.76140906392242,463360.10000000003,5053.0,4616.727272727273
34,2016-11-01,4890.0,3740.0,7596.0,0.0,76.48,0.1,0.0,16.0,163.0,474.75,26.88,11.703333333333337,11.7,False,False,True,False,11,4,5053.0,4890.0,5053.0,4944.333333333333,-163.0,0.7648261758691206,3908.0,163.0,10.666666666666666,0.0,15.176666666666662,23.31555555555555,37.13333333333333,20.55852760736196,57213.0,4890.0,4450.909090909091
35,2016-12-01,5053.0,3967.0,3754.0,0.0,78.51,0.09,0.0,15.0,163.0,250.27,27.490322580645163,13.96774193548387,32.400000000000006,False,False,True,False,12,4,4890.0,5053.0,4890.0,4998.666666666667,163.0,0.7850781713833367,3907.0,163.0,12.333333333333334,0.0,13.522580645161293,25.156774193548387,45.26666666666667,21.582052182350953,163717.20000000004,5053.0,4557.0
36,2017-01-01,5053.0,3870.0,2141.0,0.0,76.59,0.16,0.0,26.0,163.0,82.35,30.161290322580644,16.309677419354838,0.0,False,False,True,False,1,1,5053.0,4890.0,5053.0,4998.666666666667,0.0,0.7658816544626954,3859.0,163.0,19.0,0.0,13.851612903225806,28.177204301075268,14.700000000000003,23.09997893298775,0.0,5053.0,4555.833333333333
37,2017-02-01,4564.0,3331.0,3371.0,0.0,72.98,0.04,0.0,6.0,163.0,561.83,28.417857142857144,15.303571428571429,23.5,False,False,True,False,2,1,5053.0,5053.0,4890.0,4890.0,-489.0,0.7298422436459246,3722.6666666666665,163.0,15.666666666666666,0.0,13.114285714285716,28.68982334869432,18.633333333333336,20.740552616752225,107254.0,4727.0,4125.833333333333
