,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_S,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
12,2015-01-01,1795.0,845.0,792.0,2.0,47.08,3.51,0.99,203.0,57.9,3.9,30.7,17.18064516129032,0.0,False,False,True,1,1,1705.0,1628.0,1705.0,1709.3333333333333,90.0,0.47075208913649025,882.3333333333334,55.723333333333336,200.0,3.0,13.519354838709678,27.49888888888889,8.433333333333334,14.452089136490251,0.0,1705.0,1594.9166666666667
13,2015-02-01,1552.0,566.0,672.0,3.0,36.47,2.98,1.82,165.0,55.43,4.07,29.764285714285712,17.089285714285715,0.5,False,False,True,2,1,1795.0,1705.0,1628.0,1684.0,-243.0,0.3646907216494845,765.3333333333334,56.10999999999999,185.66666666666666,3.3333333333333335,12.674999999999997,29.12142857142857,3.0333333333333337,10.854758836524299,776.0,1540.0,1432.25
14,2015-03-01,1705.0,745.0,1002.0,8.0,43.7,3.89,3.74,214.0,55.0,4.68,28.970967741935485,15.34516129032258,1.9,False,True,False,3,1,1552.0,1795.0,1705.0,1684.0,153.0,0.436950146627566,718.6666666666666,56.10999999999999,194.0,4.333333333333333,13.625806451612906,29.81175115207373,0.7999999999999999,12.658868602781194,3239.5,1722.0,1593.090909090909
15,2015-04-01,1650.0,812.0,864.0,4.0,49.21,3.91,1.86,215.0,55.0,4.02,25.043333333333333,10.986666666666668,2.9,False,True,False,4,2,1705.0,1552.0,1795.0,1635.6666666666667,-55.0,0.4921212121212121,707.6666666666666,55.14333333333334,198.0,5.0,14.056666666666665,27.92619559651818,1.7666666666666666,12.324355555555556,4785.0,1666.0,1550.4545454545455
16,2015-05-01,1705.0,678.0,893.0,2.0,39.77,3.82,0.95,210.0,55.0,4.25,19.664516129032258,6.490322580645162,7.3,False,True,False,5,2,1650.0,1705.0,1552.0,1686.6666666666667,55.0,0.3976539589442815,745.0,55.0,213.0,4.666666666666667,13.174193548387095,24.55960573476703,4.033333333333333,7.8196726894333555,12446.5,1714.0,1578.0
17,2015-06-01,1680.0,858.0,826.0,5.0,51.07,3.71,2.4,208.0,56.0,3.97,16.633333333333333,3.616666666666666,26.6,False,True,False,6,2,1705.0,1650.0,1705.0,1678.3333333333333,-25.0,0.5107142857142857,782.6666666666666,55.333333333333336,211.0,3.6666666666666665,13.016666666666667,20.447060931899642,12.266666666666666,8.494880952380951,44688.0,1680.0,1551.909090909091
18,2015-07-01,1705.0,960.0,905.0,2.0,56.3,3.84,0.95,211.0,55.0,4.29,15.003225806451614,4.806451612903226,146.20000000000002,False,True,False,7,3,1680.0,1705.0,1650.0,1696.6666666666667,25.0,0.5630498533724341,832.0,55.333333333333336,209.66666666666666,3.0,10.196774193548388,17.100358422939067,60.03333333333334,8.4475640904361,249271.00000000003,1729.0,1602.6363636363637
19,2015-08-01,1734.0,858.0,918.0,5.0,49.48,4.24,2.11,237.0,55.94,3.87,16.441935483870967,6.83225806451613,175.8,False,True,False,8,3,1705.0,1680.0,1705.0,1706.3333333333333,29.0,0.49480968858131485,892.0,55.64666666666667,218.66666666666666,4.0,9.609677419354838,16.02616487455197,116.2,8.135628976448263,304837.2,1756.0,1608.8181818181818
20,2015-09-01,1639.0,1013.0,1208.0,7.0,61.81,4.8,2.67,262.0,54.63,4.61,17.953333333333333,6.613333333333333,63.4,False,True,False,9,3,1734.0,1705.0,1680.0,1692.6666666666667,-95.0,0.6180597925564368,943.6666666666666,55.19,236.66666666666666,4.666666666666667,11.34,16.46616487455197,128.46666666666667,11.096233475696563,103912.59999999999,1704.0,1551.6363636363637
21,2015-10-01,1705.0,1004.0,1158.0,4.0,58.89,4.36,1.67,240.0,55.0,4.83,18.98709677419355,8.17741935483871,80.1,False,False,True,10,4,1639.0,1734.0,1705.0,1692.6666666666667,66.0,0.5888563049853373,958.3333333333334,55.19,246.33333333333334,5.333333333333333,10.80967741935484,17.79412186379928,106.43333333333334,11.18067164885063,136570.5,1705.0,1590.909090909091
22,2015-11-01,1650.0,978.0,906.0,6.0,59.27,4.22,2.59,232.0,55.0,3.91,23.116666666666667,11.363333333333332,17.2,False,True,False,11,4,1705.0,1639.0,1734.0,1664.6666666666667,-55.0,0.5927272727272728,998.3333333333334,54.876666666666665,244.66666666666666,5.666666666666667,11.753333333333336,20.019032258064517,53.56666666666666,13.701878787878789,28380.0,1628.0,1535.3636363636363
23,2015-12-01,1705.0,1009.0,1109.0,2.0,59.18,4.51,0.81,248.0,55.0,4.47,28.44193548387097,14.035483870967743,0.4,False,False,True,12,4,1650.0,1705.0,1639.0,1686.6666666666667,55.0,0.5917888563049853,997.0,55.0,240.0,4.0,14.406451612903227,23.515232974910393,32.56666666666666,16.83162047110018,682.0,1705.0,1575.2727272727273
24,2016-01-01,1581.0,971.0,805.0,3.0,61.42,4.0,1.47,204.0,51.0,3.95,28.82258064516129,16.63225806451613,8.1,False,False,True,1,1,1705.0,1650.0,1705.0,1645.3333333333333,-124.0,0.614168247944339,986.0,53.666666666666664,228.0,3.6666666666666665,12.190322580645159,26.79372759856631,8.566666666666666,17.701913856073123,12806.099999999999,1795.0,1594.9166666666667
25,2016-02-01,1479.0,918.0,930.0,4.0,62.07,3.18,2.47,162.0,51.0,5.74,30.03214285714285,16.714285714285715,0.3999999999999999,False,False,True,2,1,1581.0,1705.0,1650.0,1588.3333333333333,-102.0,0.6206896551724138,966.0,52.333333333333336,204.66666666666666,3.0,13.317857142857136,29.098886328725033,2.966666666666667,18.640640394088667,591.5999999999999,1552.0,1432.25
26,2016-03-01,1573.0,1080.0,903.0,7.0,68.66,4.38,3.15,222.0,50.74,4.07,27.990322580645163,14.919354838709678,0.0,False,False,True,3,1,1479.0,1581.0,1705.0,1544.3333333333333,94.0,0.6865861411315957,989.6666666666666,50.913333333333334,196.0,4.666666666666667,13.070967741935485,28.948348694316437,2.8333333333333335,19.21776756967373,0.0,1705.0,1593.090909090909
27,2016-04-01,1535.0,1116.0,1310.0,3.0,72.7,4.79,1.22,245.0,51.17,5.35,20.113333333333333,10.866666666666667,153.6,False,True,False,4,2,1573.0,1479.0,1581.0,1529.0,-38.0,0.7270358306188925,1038.0,50.970000000000006,209.66666666666666,4.666666666666667,9.246666666666666,26.04526625704045,51.333333333333336,14.623114006514658,235776.0,1650.0,1550.4545454545455
28,2016-05-01,1581.0,1102.0,1018.0,6.0,69.7,5.31,2.21,271.0,51.0,3.76,18.43870967741936,9.64516129032258,52.0,False,True,False,5,2,1535.0,1573.0,1479.0,1563.0,46.0,0.6970271979759646,1099.3333333333333,50.970000000000006,246.0,5.333333333333333,8.79354838709678,22.180788530465957,68.53333333333333,12.852282140743919,82212.0,1705.0,1578.0
29,2016-06-01,1536.0,1115.0,1063.0,6.0,72.59,4.67,2.51,239.0,51.2,4.45,15.786666666666669,3.17,26.5,False,True,False,6,2,1581.0,1535.0,1573.0,1550.6666666666667,-45.0,0.7259114583333334,1111.0,51.123333333333335,251.66666666666666,5.0,12.616666666666669,18.112903225806452,77.36666666666666,11.459722222222224,40704.0,1680.0,1551.909090909091
30,2016-07-01,1580.0,1168.0,1143.0,10.0,73.92,4.91,4.0,250.0,50.97,4.57,15.374193548387096,4.66774193548387,163.6,True,False,False,7,3,1536.0,1581.0,1535.0,1565.6666666666667,44.0,0.739240506329114,1128.3333333333333,51.05666666666667,253.33333333333334,7.333333333333333,10.706451612903226,16.53318996415771,80.7,11.365226623111473,258488.0,1705.0,1602.6363636363637
31,2016-08-01,1579.0,1046.0,1195.0,9.0,66.24,5.01,3.53,255.0,50.94,4.69,17.351612903225806,5.148387096774194,18.8,False,True,False,8,3,1580.0,1536.0,1581.0,1565.0,-1.0,0.662444585180494,1109.6666666666667,51.03666666666667,248.0,8.333333333333334,12.203225806451613,16.170824372759856,69.63333333333334,11.494482011889927,29685.2,1734.0,1608.8181818181818
32,2016-09-01,1554.0,893.0,820.0,3.0,57.46,3.75,1.55,194.0,51.8,4.23,21.506666666666668,6.433333333333334,1.5,False,True,False,9,3,1579.0,1580.0,1536.0,1571.0,-25.0,0.5746460746460746,1035.6666666666667,51.23666666666666,233.0,7.333333333333333,15.073333333333334,18.077491039426523,61.300000000000004,12.35872157872158,2331.0,1639.0,1551.6363636363637
33,2016-10-01,1577.0,898.0,882.0,2.0,56.94,4.09,0.96,208.0,50.87,4.24,22.13870967741936,10.416129032258064,47.0,False,False,True,10,4,1554.0,1579.0,1580.0,1570.0,23.0,0.569435637285986,945.6666666666666,51.203333333333326,219.0,4.666666666666667,11.722580645161296,20.332329749103945,22.433333333333334,12.60657025385072,74119.0,1705.0,1590.909090909091
34,2016-11-01,1530.0,1113.0,1105.0,5.0,72.75,4.73,2.07,241.0,51.0,4.59,27.62,12.68,5.4,False,True,False,11,4,1577.0,1554.0,1579.0,1553.6666666666667,-47.0,0.7274509803921568,968.0,51.22333333333333,214.33333333333334,3.3333333333333335,14.940000000000001,23.75512544802868,17.966666666666665,20.09219607843137,8262.0,1650.0,1535.3636363636363
35,2016-12-01,1579.0,973.0,808.0,2.0,61.62,3.69,1.06,188.0,50.94,4.3,28.13225806451613,14.387096774193548,5.7,False,False,True,12,4,1530.0,1577.0,1554.0,1562.0,49.0,0.6162127929069031,994.6666666666666,50.93666666666667,212.33333333333334,3.0,13.745161290322581,25.9636559139785,19.366666666666664,17.33545731271323,9000.300000000001,1705.0,1575.2727272727273
36,2017-01-01,1581.0,1036.0,1039.0,1.0,65.53,4.1,0.48,209.0,51.0,4.97,31.851612903225806,15.40967741935484,0.0,False,True,False,1,1,1579.0,1530.0,1577.0,1563.3333333333333,2.0,0.6552814674256799,1040.6666666666667,50.98,212.66666666666666,2.6666666666666665,16.441935483870967,29.201290322580647,3.699999999999998,20.871771643100526,0.0,1581.0,1594.9166666666667
37,2017-02-01,1428.0,916.0,961.0,2.0,64.15,3.22,1.22,164.0,51.0,5.86,29.803571428571427,14.996428571428572,8.1,False,False,True,2,1,1581.0,1579.0,1530.0,1529.3333333333333,-153.0,0.6414565826330533,975.0,50.98,187.0,1.6666666666666667,14.807142857142855,29.92914746543779,4.599999999999997,19.117697078831533,11566.8,1479.0,1432.25
38,2017-03-01,1581.0,955.0,1042.0,3.0,60.4,4.35,1.35,222.0,51.0,4.69,27.58709677419355,12.825806451612904,2.2,False,False,True,3,1,1428.0,1581.0,1579.0,1530.0,153.0,0.6040480708412397,969.0,51.0,198.33333333333334,2.0,14.761290322580647,29.74742703533026,3.43333333333333,16.6639325865622,3478.2000000000003,1573.0,1593.090909090909
39,2017-04-01,1530.0,1007.0,949.0,5.0,65.82,3.65,2.69,186.0,51.0,5.1,22.26,9.41,64.6,False,True,False,4,2,1581.0,1428.0,1581.0,1513.0,-51.0,0.6581699346405229,959.3333333333334,51.0,190.66666666666666,3.3333333333333335,12.850000000000001,26.55022273425499,24.966666666666658,14.65086274509804,98837.99999999999,1535.0,1550.4545454545455
40,2017-05-01,1582.0,1004.0,939.0,9.0,63.46,3.94,4.48,201.0,51.03,4.67,17.280645161290323,7.15483870967742,83.10000000000001,False,True,False,5,2,1530.0,1581.0,1428.0,1564.3333333333333,52.0,0.6346396965865992,988.6666666666666,51.01,203.0,5.666666666666667,10.125806451612902,22.375913978494623,49.96666666666666,10.966983401981976,131464.2,1581.0,1578.0
41,2017-06-01,1530.0,1093.0,992.0,11.0,71.44,4.39,4.91,224.0,51.0,4.43,13.79,4.17,238.4,True,False,False,6,2,1582.0,1530.0,1581.0,1547.3333333333333,-52.0,0.7143790849673203,1034.6666666666667,51.01,203.66666666666666,8.333333333333334,9.62,17.776881720430108,128.70000000000002,9.851287581699346,364752.0,1536.0,1551.909090909091
42,2017-07-01,1581.0,1015.0,986.0,9.0,64.2,4.35,4.05,222.0,51.0,4.44,14.038709677419355,2.864516129032258,67.7,False,True,False,7,3,1530.0,1582.0,1530.0,1564.3333333333333,51.0,0.6419987349778621,1037.3333333333333,51.01,215.66666666666666,9.666666666666666,11.174193548387098,15.036451612903226,129.73333333333335,9.012833853624697,107033.70000000001,1580.0,1602.6363636363637
43,2017-08-01,1581.0,951.0,918.0,7.0,60.15,3.86,3.55,197.0,51.0,4.66,14.564516129032258,4.877419354838709,137.4,False,True,False,8,3,1581.0,1530.0,1582.0,1564.0,0.0,0.6015180265654649,1019.6666666666666,51.0,214.33333333333334,9.0,9.687096774193549,14.131075268817204,147.83333333333334,8.760818999816369,217229.40000000002,1579.0,1608.8181818181818
44,2017-09-01,1530.0,1006.0,1184.0,8.0,65.75,4.08,3.85,208.0,51.0,5.69,17.43,6.3566666666666665,52.2,False,True,False,9,3,1581.0,1581.0,1530.0,1564.0,-51.0,0.657516339869281,990.6666666666666,51.0,209.0,8.0,11.073333333333334,15.344408602150537,85.76666666666667,11.460509803921568,79866.0,1554.0,1551.6363636363637
45,2017-10-01,1581.0,1040.0,1021.0,4.0,65.78,4.47,1.75,228.0,51.0,4.48,19.712903225806453,7.619354838709677,55.6,False,True,False,10,4,1530.0,1581.0,1581.0,1564.0,51.0,0.6578115117014548,999.0,51.0,211.0,6.333333333333333,12.093548387096776,17.235806451612902,81.73333333333333,12.967374670992228,87903.6,1577.0,1590.909090909091
46,2017-11-01,1530.0,1156.0,1030.0,7.0,75.56,4.67,2.94,238.0,51.0,4.33,25.126666666666665,10.593333333333334,32.7,False,True,False,11,4,1581.0,1530.0,1581.0,1547.0,-51.0,0.7555555555555555,1067.3333333333333,51.0,224.66666666666666,6.333333333333333,14.533333333333331,20.75652329749104,46.83333333333332,18.98459259259259,50031.00000000001,1530.0,1535.3636363636363
