,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_S,Viento_SE,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
41,2017-06-01,17212.0,14762.0,15859.0,55.0,85.77,3.32,2.89,1906.0,573.73,8.32,12.563333333333333,3.3633333333333337,99.3,True,False,False,False,6,2,17633.0,17121.0,17906.0,17322.0,-421.0,0.8576574482918894,14574.666666666666,571.0799999999999,1900.6666666666667,59.0,9.2,15.901362007168453,67.83333333333334,10.775036408707104,1709151.5999999999,17639.0,16628.18181818182
42,2017-07-01,17896.0,15694.0,14850.0,70.0,87.7,3.39,3.58,1955.0,577.29,7.6,12.5,2.8,29.500000000000004,True,False,False,False,7,3,17212.0,17633.0,17121.0,17580.333333333332,684.0,0.8769557443004024,15024.0,573.2766666666666,1953.6666666666667,66.0,9.7,13.31358422939068,69.00000000000001,10.96194680375503,527932.0000000001,18424.0,17258.636363636364
43,2017-08-01,17954.0,15726.0,16678.0,54.0,87.59,3.44,2.71,1990.0,579.16,8.38,12.216129032258063,3.4064516129032256,92.3,False,False,True,False,8,3,17896.0,17212.0,17633.0,17687.333333333332,58.0,0.8759050907875682,15394.0,576.7266666666667,1950.3333333333333,59.666666666666664,8.809677419354838,12.426487455197131,73.7,10.700169609072645,1657154.2,18334.0,17161.18181818182
44,2017-09-01,17183.0,14494.0,14346.0,46.0,84.35,3.33,2.41,1908.0,572.77,7.52,14.8,5.556666666666667,29.2,False,False,True,False,9,3,17954.0,17896.0,17212.0,17677.666666666668,-771.0,0.8435081184892045,15304.666666666666,576.4066666666666,1951.0,56.666666666666664,9.243333333333334,13.172043010752688,50.33333333333334,12.483920153640227,501743.6,17443.0,16561.363636363636
45,2017-10-01,17818.0,14935.0,13797.0,60.0,83.82,3.37,3.1,1937.0,574.77,7.12,17.322580645161292,6.151612903225806,29.8,False,False,False,True,10,4,17183.0,17954.0,17896.0,17651.666666666668,635.0,0.8381973285441688,15051.666666666666,575.5666666666666,1945.0,53.333333333333336,11.170967741935485,14.779569892473118,50.43333333333334,14.51974082026512,530976.4,18249.0,17263.454545454544
46,2017-11-01,17188.0,14738.0,14572.0,66.0,85.75,3.24,3.56,1855.0,572.93,7.86,22.76333333333333,9.973333333333333,12.1,False,False,False,True,11,4,17818.0,17183.0,17954.0,17396.333333333332,-630.0,0.857458692110775,14722.333333333334,573.4899999999999,1900.0,57.333333333333336,12.789999999999996,18.295304659498203,23.700000000000006,19.518618028081605,207974.8,17304.0,16639.18181818182
47,2017-12-01,17678.0,14602.0,15152.0,59.0,82.6,3.65,2.84,2079.0,570.26,7.29,24.92258064516129,12.109677419354838,3.2,False,False,False,True,12,4,17188.0,17818.0,17183.0,17561.333333333332,490.0,0.8259984161104197,14758.333333333334,572.6533333333333,1957.0,61.666666666666664,12.812903225806451,21.6694982078853,15.03333333333334,20.586012138287426,56569.600000000006,17704.0,17171.454545454544
48,2018-01-01,17623.0,13661.0,14406.0,65.0,77.52,3.3,3.46,1876.0,568.48,7.68,25.65806451612903,12.69032258064516,0.3,False,False,False,True,1,1,17678.0,17188.0,17818.0,17496.333333333332,-55.0,0.7751801622879192,14333.666666666666,570.5566666666667,1936.6666666666667,63.333333333333336,12.96774193548387,24.447992831541214,5.200000000000009,19.889622615606804,5286.9,17595.0,17217.916666666668
49,2018-02-01,15821.0,13010.0,11713.0,59.0,82.23,2.89,3.62,1632.0,565.04,7.18,25.607142857142858,13.046428571428573,0.1,False,False,False,True,2,1,17623.0,17678.0,17188.0,17040.666666666668,-1802.0,0.8223247582327287,13757.666666666666,567.9266666666667,1862.3333333333333,61.0,12.560714285714285,25.39592933947772,1.2000000000000095,21.057387559030946,1582.1000000000001,15808.0,15577.75
50,2018-03-01,17616.0,15537.0,16467.0,46.0,88.2,3.67,2.21,2086.0,568.26,7.89,23.712903225806453,11.241935483870968,5.1,False,False,False,True,3,1,15821.0,17623.0,17678.0,17020.0,1795.0,0.8819822888283378,14069.333333333334,567.2599999999999,1864.6666666666667,56.666666666666664,12.470967741935485,24.992703533026113,1.8333333333333428,20.91436066186165,89841.59999999999,17906.0,17144.363636363636
