,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_E,Viento_S,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
45,2017-10-01,3813.0,2971.0,2822.0,16.0,77.92,5.0,2.6,615.0,123.0,4.59,12.551612903225807,6.170967741935484,209.3,False,False,False,True,10,4,3732.0,3906.0,3930.0,3817.0,81.0,0.7791765014424338,2861.0,124.46666666666665,600.6666666666666,14.333333333333334,6.380645161290324,11.386200716845877,246.1,9.779921829395194,798060.9,3999.0,3927.818181818182
46,2017-11-01,3721.0,2925.0,3044.0,7.0,78.61,5.14,1.1,637.0,124.03,4.78,15.333333333333334,7.12,44.7,False,False,True,False,11,4,3813.0,3732.0,3906.0,3755.3333333333335,-92.0,0.7860790110185434,2877.6666666666665,123.80999999999999,604.3333333333334,13.0,8.213333333333335,13.167204301075268,124.2333333333333,12.053211502284332,166328.7,3870.0,3749.090909090909
47,2017-12-01,3875.0,2901.0,2815.0,18.0,74.86,4.88,2.95,610.0,125.0,4.61,17.73225806451613,9.751612903225809,89.30000000000001,False,False,False,True,12,4,3721.0,3813.0,3732.0,3803.0,154.0,0.7486451612903225,2932.3333333333335,124.00999999999999,620.6666666666666,13.666666666666666,7.980645161290322,15.20573476702509,114.43333333333332,13.275169198751302,346037.50000000006,3999.0,3895.090909090909
48,2018-01-01,3937.0,2897.0,2679.0,19.0,73.58,4.59,3.26,583.0,127.0,4.6,19.48064516129032,10.50967741935484,42.7,False,False,False,True,1,1,3875.0,3721.0,3813.0,3844.3333333333335,62.0,0.7358394716789434,2907.6666666666665,125.34333333333332,610.0,14.666666666666666,8.970967741935478,17.515412186379926,58.899999999999984,14.334627643448833,168109.90000000002,3996.0,3933.0
49,2018-02-01,3528.0,2668.0,2710.0,6.0,75.62,4.06,1.17,511.0,126.0,5.3,20.582142857142856,11.221428571428572,37.2,False,False,True,False,2,1,3937.0,3875.0,3721.0,3780.0,-409.0,0.7562358276643991,2822.0,126.0,568.0,14.333333333333334,9.360714285714284,19.2650153609831,56.39999999999998,15.564953838678328,131241.6,3611.0,3590.0833333333335
50,2018-03-01,3906.0,3221.0,3281.0,8.0,82.46,4.85,1.31,611.0,126.0,5.37,16.661290322580644,8.825806451612904,113.3,False,False,False,True,3,1,3528.0,3937.0,3875.0,3790.3333333333335,378.0,0.8246287762416795,2928.6666666666665,126.33333333333333,568.3333333333334,11.0,7.835483870967741,18.90802611367127,64.39999999999998,13.739379449317015,442549.8,3999.0,3931.0
51,2018-04-01,3793.0,2948.0,2986.0,12.0,77.72,4.63,2.05,586.0,126.43,5.1,14.666666666666666,7.67,114.6,False,False,True,False,4,2,3906.0,3528.0,3937.0,3742.3333333333335,-113.0,0.7772211969417347,2945.6666666666665,126.14333333333332,569.3333333333334,8.666666666666666,6.996666666666666,17.30336661546339,88.36666666666666,11.39924422181211,434677.8,3870.0,3811.090909090909
52,2018-05-01,3937.0,3105.0,3190.0,10.0,78.87,5.0,1.57,635.0,127.0,5.02,12.403225806451612,6.687096774193549,144.6,False,False,True,False,5,2,3793.0,3906.0,3528.0,3878.6666666666665,144.0,0.7886715773431547,3091.3333333333335,126.47666666666665,610.6666666666666,10.0,5.716129032258063,14.57706093189964,124.16666666666663,9.782071660917515,569290.2,3919.0,3931.5454545454545
53,2018-06-01,3804.0,3003.0,2801.0,11.0,78.94,5.22,1.66,662.0,126.8,4.23,9.703333333333337,4.19,181.9,False,False,True,False,6,2,3937.0,3793.0,3906.0,3844.6666666666665,-133.0,0.7894321766561514,3018.6666666666665,126.74333333333333,627.6666666666666,11.0,5.513333333333336,12.257741935483871,147.0333333333333,7.660123554153525,691947.6,3807.0,3781.0
54,2018-07-01,3943.0,3106.0,3013.0,19.0,78.77,4.5,3.32,573.0,127.19,5.26,9.993548387096777,3.364516129032258,112.1,False,False,True,False,7,3,3804.0,3937.0,3793.0,3894.6666666666665,139.0,0.7877250824245499,3071.3333333333335,126.99666666666666,623.3333333333334,13.333333333333334,6.629032258064519,10.700035842293907,146.19999999999996,7.8721687269395355,442010.3,3930.0,3907.2727272727275
