,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_S,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
43,2017-08-01,403.0,319.0,293.0,1.0,79.16,3.0,2.56,39.0,13.0,7.51,14.564516129032258,4.877419354838709,137.4,False,True,False,8,3,403.0,390.0,403.0,398.6666666666667,0.0,0.7915632754342432,280.3333333333333,13.0,36.0,3.0,9.687096774193549,14.131075268817204,147.83333333333334,11.52873609221164,55372.200000000004,403.0,398.27272727272725
44,2017-09-01,390.0,200.0,140.0,1.0,51.28,2.23,3.45,29.0,13.0,4.83,17.43,6.3566666666666665,52.2,False,True,False,9,3,403.0,403.0,390.0,398.6666666666667,-13.0,0.5128205128205128,264.6666666666667,13.0,34.333333333333336,2.3333333333333335,11.073333333333334,15.344408602150537,85.76666666666667,8.938461538461537,20358.0,390.0,384.27272727272725
45,2017-10-01,403.0,231.0,114.0,0.0,57.32,1.62,0.0,21.0,13.0,5.43,19.712903225806453,7.619354838709677,55.6,False,True,False,10,4,390.0,403.0,403.0,398.6666666666667,13.0,0.5732009925558312,250.0,13.0,29.666666666666668,0.6666666666666666,12.093548387096776,17.235806451612902,81.73333333333333,11.299455695189307,22406.8,403.0,395.8181818181818
46,2017-11-01,390.0,273.0,196.0,3.0,70.0,2.38,9.68,31.0,13.0,6.32,25.126666666666665,10.593333333333334,32.7,False,True,False,11,4,403.0,390.0,403.0,394.3333333333333,-13.0,0.7,234.66666666666666,13.0,27.0,1.3333333333333333,14.533333333333331,20.75652329749104,46.83333333333332,17.588666666666665,12753.000000000002,390.0,382.90909090909093
47,2017-12-01,403.0,278.0,254.0,0.0,68.98,2.23,0.0,29.0,13.0,8.76,28.88387096774193,13.593548387096773,9.5,False,True,False,12,4,390.0,403.0,390.0,398.6666666666667,13.0,0.6898263027295285,260.6666666666667,13.0,27.0,1.0,15.290322580645158,24.57448028673835,32.599999999999994,19.924853918194184,3828.5,403.0,390.3636363636364
48,2018-01-01,403.0,258.0,219.0,0.0,64.02,2.08,0.0,27.0,13.0,8.11,29.3483870967742,14.2,1.7999999999999998,False,False,True,1,1,403.0,390.0,403.0,398.6666666666667,0.0,0.6401985111662531,269.6666666666667,13.0,29.0,1.0,15.1483870967742,27.7863082437276,14.666666666666657,18.788793724485718,725.4,403.0,389.0
49,2018-02-01,364.0,243.0,153.0,0.0,66.76,2.08,0.0,27.0,13.0,5.67,29.542857142857144,13.992857142857144,7.4,False,False,True,2,1,403.0,403.0,390.0,390.0,-39.0,0.6675824175824175,259.6666666666667,13.0,27.666666666666668,0.0,15.55,29.25837173579109,6.233333333333324,19.722291993720564,2693.6,364.0,355.0
50,2018-03-01,403.0,291.0,183.0,1.0,72.21,2.46,3.13,32.0,13.0,5.72,26.606451612903225,10.964516129032257,28.0,False,True,False,3,1,364.0,403.0,403.0,390.0,39.0,0.7220843672456576,264.0,13.0,28.666666666666668,0.3333333333333333,15.641935483870968,28.49923195084486,12.399999999999991,19.212102777555433,11284.0,403.0,395.0
51,2018-04-01,390.0,247.0,236.0,0.0,63.33,2.46,0.0,32.0,13.0,7.38,23.066666666666663,9.813333333333333,6.999999999999999,False,True,False,4,2,403.0,364.0,403.0,385.6666666666667,-13.0,0.6333333333333333,260.3333333333333,13.0,30.333333333333332,0.3333333333333333,13.25333333333333,26.40532514080901,14.133333333333324,14.608888888888886,2729.9999999999995,390.0,387.6363636363636
52,2018-05-01,403.0,272.0,198.0,0.0,67.49,2.54,0.0,33.0,13.0,6.0,19.038709677419355,7.558064516129032,60.5,False,True,False,5,2,390.0,403.0,364.0,398.6666666666667,13.0,0.674937965260546,270.0,13.0,32.333333333333336,0.3333333333333333,11.480645161290322,22.903942652329746,31.833333333333325,12.849947970863685,24381.5,403.0,394.54545454545456
53,2018-06-01,390.0,277.0,167.0,1.0,71.03,2.15,3.57,28.0,13.0,5.96,13.33,2.3433333333333333,84.5,False,True,False,6,2,403.0,390.0,403.0,394.3333333333333,-13.0,0.7102564102564103,265.3333333333333,13.0,31.0,0.3333333333333333,10.986666666666666,18.478458781362004,50.66666666666666,9.467717948717949,32955.0,390.0,379.8181818181818
54,2018-07-01,403.0,297.0,267.0,1.0,73.7,3.0,2.56,39.0,13.0,6.85,13.50967741935484,3.664516129032258,73.10000000000001,False,True,False,7,3,390.0,403.0,390.0,398.6666666666667,13.0,0.7369727047146402,282.0,13.0,33.333333333333336,0.6666666666666666,9.845161290322583,15.292795698924733,72.69999999999999,9.956263507564238,29459.300000000003,403.0,389.90909090909093
55,2018-08-01,403.0,348.0,287.0,3.0,86.35,3.23,7.14,42.0,13.0,6.83,15.351612903225806,3.2419354838709675,44.3,False,True,False,8,3,403.0,390.0,403.0,398.6666666666667,0.0,0.8635235732009926,307.3333333333333,13.0,36.333333333333336,1.6666666666666667,12.109677419354838,14.063763440860216,67.3,13.256479628592013,17852.899999999998,403.0,398.27272727272725
56,2018-09-01,390.0,241.0,182.0,1.0,61.79,2.69,2.86,35.0,13.0,5.2,17.676666666666666,6.95,88.6,False,True,False,9,3,403.0,403.0,390.0,398.6666666666667,-13.0,0.617948717948718,295.3333333333333,13.0,38.666666666666664,1.6666666666666667,10.726666666666667,15.512652329749104,68.66666666666666,10.923273504273505,34554.0,390.0,384.27272727272725
