,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_NW,Viento_S,Viento_SE,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
24,2016-01-01,16252.0,13308.0,13559.0,76.0,81.89,3.79,3.82,1987.0,524.26,6.82,20.896774193548385,15.816129032258065,3.4,False,False,False,True,False,1,1,15893.0,15459.0,16016.0,15868.0,359.0,0.8188530642382476,12974.333333333334,517.4133333333333,2012.6666666666667,69.66666666666667,5.08064516129032,18.751684587813617,2.7000000000000095,17.11138758108183,55256.799999999996,16366.0,14889.916666666666
25,2016-02-01,15109.0,12204.0,12862.0,56.0,80.77,3.59,2.99,1872.0,521.0,6.87,20.482142857142858,15.453571428571427,0.0,False,False,False,True,False,2,1,16252.0,15893.0,15459.0,15751.333333333334,-1143.0,0.8077304917598782,12701.333333333334,519.3133333333334,1942.0,67.33333333333333,5.02857142857143,20.043509984639012,1.1333333333333429,16.544051322296077,0.0,14746.0,13398.333333333334
26,2016-03-01,16009.0,13052.0,13050.0,60.0,81.53,4.06,2.86,2096.0,516.42,6.23,19.677419354838708,14.63225806451613,0.0,False,False,False,True,False,3,1,15109.0,16252.0,15893.0,15790.0,900.0,0.8152913985882941,12854.666666666666,520.5600000000001,1985.0,64.0,5.045161290322579,20.35211213517665,1.1333333333333429,16.04283074641482,0.0,16509.0,14829.0
27,2016-04-01,15472.0,12485.0,12612.0,59.0,80.69,3.87,2.95,1997.0,515.73,6.32,16.66,12.146666666666668,96.0,False,False,False,True,False,4,2,16009.0,15109.0,16252.0,15530.0,-537.0,0.8069415718717684,12580.333333333334,517.7166666666667,1988.3333333333333,58.333333333333336,4.513333333333332,18.93985407066052,32.00000000000001,13.443646587383661,1485312.0,15599.0,14277.818181818182
28,2016-05-01,15971.0,12810.0,14055.0,69.0,80.21,4.08,3.28,2101.0,515.19,6.69,15.396774193548389,11.048387096774194,14.0,False,True,False,False,False,5,2,15472.0,16009.0,15109.0,15817.333333333334,499.0,0.8020787677665769,12782.333333333334,515.7800000000001,2064.6666666666665,62.666666666666664,4.348387096774195,17.244731182795697,36.66666666666668,12.349425672741523,223594.0,15813.0,14795.727272727272
29,2016-06-01,15559.0,12985.0,13004.0,66.0,83.46,4.01,3.18,2078.0,518.63,6.26,13.646666666666668,8.49,31.5,False,True,False,False,False,6,2,15971.0,15472.0,16009.0,15667.333333333334,-412.0,0.8345652034192429,12760.0,516.5166666666668,2058.6666666666665,64.66666666666667,5.156666666666668,15.234480286738352,47.16666666666668,11.389033142661269,490108.5,15259.0,14336.454545454546
30,2016-07-01,16001.0,13658.0,14969.0,100.0,85.36,4.16,4.66,2146.0,516.16,6.98,13.077419354838709,8.519354838709678,107.3,False,True,False,False,False,7,3,15559.0,15971.0,15472.0,15843.666666666666,442.0,0.8535716517717643,13151.0,516.66,2108.3333333333335,78.33333333333333,4.558064516129031,14.040286738351254,50.93333333333334,11.162514439621717,1716907.3,15797.0,14596.818181818182
31,2016-08-01,16072.0,13180.0,13982.0,88.0,82.01,4.24,4.0,2199.0,518.45,6.36,14.429032258064517,9.174193548387096,0.5,False,True,False,False,False,8,3,16001.0,15559.0,15971.0,15877.333333333334,71.0,0.820059731209557,13274.333333333334,517.7466666666667,2141.0,84.66666666666667,5.25483870967742,13.717706093189962,46.43333333333334,11.832668315162415,8036.0,15721.0,14651.0
32,2016-09-01,15432.0,12415.0,12221.0,68.0,80.45,3.95,3.35,2032.0,514.4,6.01,15.27,9.34,1.4,False,False,False,True,False,9,3,16072.0,16001.0,15559.0,15835.0,-640.0,0.8044971487817522,13084.333333333334,516.3366666666667,2125.6666666666665,85.33333333333333,5.93,14.258817204301074,36.40000000000001,12.284671461897355,21604.8,15537.0,14138.09090909091
33,2016-10-01,15883.0,12436.0,13093.0,52.0,78.3,3.7,2.74,1898.0,512.35,6.9,15.896774193548389,11.087096774193547,19.4,False,False,False,True,False,10,4,15432.0,16072.0,16001.0,15795.666666666666,451.0,0.7829755084052131,12677.0,515.0666666666667,2043.0,69.33333333333333,4.809677419354841,15.198602150537633,7.1000000000000085,12.446784856196421,308130.19999999995,16016.0,14624.818181818182
34,2016-11-01,15420.0,12039.0,12929.0,63.0,78.07,3.71,3.3,1907.0,514.0,6.78,18.36,12.803333333333336,0.2,False,False,False,True,False,11,4,15883.0,15432.0,16072.0,15578.333333333334,-463.0,0.7807392996108949,12296.666666666666,513.5833333333334,1945.6666666666667,61.0,5.556666666666663,16.508924731182795,7.000000000000008,14.334373540856031,3084.0,15459.0,14160.0
35,2016-12-01,15666.0,12015.0,13558.0,65.0,76.69,4.13,3.12,2085.0,505.35,6.5,19.10967741935484,13.983870967741936,24.1,False,False,False,True,False,12,4,15420.0,15883.0,15432.0,15656.333333333334,246.0,0.7669475296821141,12163.333333333334,510.5666666666668,1963.3333333333333,60.0,5.1258064516129025,17.788817204301075,14.566666666666677,14.65611988979627,377550.60000000003,15893.0,14552.09090909091
36,2017-01-01,15746.0,12259.0,12081.0,75.0,77.85,3.79,3.9,1923.0,507.94,6.28,25.606451612903225,14.02258064516129,0.0,False,False,False,False,True,1,1,15666.0,15420.0,15883.0,15610.666666666666,80.0,0.7785469325542995,12104.333333333334,509.09666666666675,1971.6666666666667,67.66666666666667,11.583870967741936,21.025376344086023,8.10000000000001,19.9358243568259,0.0,16252.0,14889.916666666666
37,2017-02-01,14230.0,10945.0,11061.0,42.0,76.91,3.7,2.24,1878.0,508.21,5.89,23.175,13.528571428571428,0.0,False,False,False,False,True,2,1,15746.0,15666.0,15420.0,15214.0,-1516.0,0.7691496837666901,11739.666666666666,507.1666666666667,1962.0,60.666666666666664,9.646428571428572,22.63037634408602,8.033333333333344,17.825043921293044,0.0,15109.0,13398.333333333334
38,2017-03-01,16106.0,12502.0,13157.0,54.0,77.62,3.99,2.6,2074.0,519.55,6.34,22.606451612903225,12.180645161290323,0.1,False,False,False,False,True,3,1,14230.0,15746.0,15666.0,15360.666666666666,1876.0,0.7762324599528126,11902.0,511.90000000000003,1958.3333333333333,57.0,10.425806451612901,23.795967741935485,0.03333333333334281,17.5478615462881,1610.6000000000001,16009.0,14829.0
39,2017-04-01,15533.0,11938.0,12533.0,56.0,76.86,3.81,2.84,1973.0,517.77,6.35,21.383333333333333,9.91,9.6,False,False,False,True,False,4,2,16106.0,14230.0,15746.0,15289.666666666666,-573.0,0.7685572651773643,11795.0,515.1766666666666,1975.0,50.666666666666664,11.473333333333333,22.388261648745516,3.2333333333333427,16.43431618704264,149116.8,15472.0,14277.818181818182
40,2017-05-01,16201.0,12904.0,13494.0,60.0,79.65,3.94,2.91,2060.0,522.61,6.55,16.374193548387098,7.84516129032258,97.0,False,True,False,False,False,5,2,15533.0,16106.0,14230.0,15946.666666666666,668.0,0.7964940435775569,12448.0,519.9766666666668,2035.6666666666667,56.666666666666664,8.529032258064518,20.12132616487455,35.56666666666668,13.041947629676384,1571497.0,15971.0,14795.727272727272
