,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_E,Viento_S,Viento_SE,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
39,2017-04-01,360.0,59.0,74.0,0.0,16.39,2.33,0.0,28.0,12.0,2.64,20.02,8.96,52.7,False,False,False,True,False,4,2,372.0,336.0,372.0,356.0,-12.0,0.1638888888888889,105.33333333333333,12.0,29.666666666666668,1.3333333333333333,11.059999999999999,24.855898617511517,19.033333333333335,3.2810555555555556,18972.0,360.0,360.0
40,2017-05-01,372.0,89.0,70.0,2.0,23.92,1.67,10.0,20.0,12.0,3.5,14.003225806451614,5.858064516129032,124.9,False,False,True,False,False,5,2,360.0,372.0,336.0,368.0,12.0,0.239247311827957,88.66666666666667,12.0,24.333333333333332,1.6666666666666667,8.145161290322582,19.926021505376344,59.833333333333336,3.3502341311134236,46462.8,372.0,377.6363636363636
41,2017-06-01,360.0,172.0,167.0,3.0,47.78,2.5,10.0,30.0,12.0,5.57,11.686666666666667,4.069999999999999,239.2,False,False,True,False,False,6,2,372.0,360.0,372.0,364.0,-12.0,0.4777777777777778,106.66666666666667,12.0,26.0,1.6666666666666667,7.616666666666668,15.23663082437276,138.9333333333333,5.58362962962963,86112.0,360.0,365.6363636363636
42,2017-07-01,372.0,141.0,157.0,2.0,37.9,2.58,6.45,31.0,12.0,5.06,11.296774193548387,2.3225806451612905,77.7,False,False,True,False,False,7,3,360.0,372.0,360.0,368.0,12.0,0.3790322580645161,134.0,12.0,27.0,2.3333333333333335,8.974193548387097,12.328888888888889,147.26666666666668,4.281841831425599,28904.4,372.0,365.8181818181818
43,2017-08-01,372.0,166.0,127.0,0.0,44.62,2.5,0.0,30.0,12.0,4.23,12.158064516129032,3.870967741935484,173.1,False,False,True,False,False,8,3,372.0,360.0,372.0,368.0,0.0,0.44623655913978494,159.66666666666666,12.0,30.333333333333332,1.6666666666666667,8.287096774193548,11.713835125448028,163.33333333333331,5.425372875476934,64393.2,372.0,345.09090909090907
44,2017-09-01,360.0,166.0,149.0,1.0,46.11,1.83,4.55,22.0,12.0,6.77,15.033333333333331,5.026666666666667,70.19999999999999,False,False,False,True,False,9,3,372.0,372.0,360.0,368.0,-12.0,0.46111111111111114,157.66666666666666,12.0,27.666666666666668,1.0,10.006666666666664,12.829390681003582,107.0,6.932037037037037,25271.999999999996,360.0,340.0
45,2017-10-01,372.0,184.0,144.0,1.0,49.46,1.92,4.35,23.0,12.0,6.26,17.348387096774193,6.380645161290323,34.6,False,False,False,False,True,10,4,360.0,372.0,372.0,368.0,12.0,0.4946236559139785,172.0,12.0,25.0,0.6666666666666666,10.96774193548387,14.846594982078853,92.63333333333333,8.580922650017342,12871.2,372.0,342.3636363636364
46,2017-11-01,300.0,212.0,229.0,1.0,70.67,2.7,3.7,27.0,10.0,8.48,23.2,10.196666666666664,49.0,False,False,False,True,False,11,4,372.0,360.0,372.0,344.0,-72.0,0.7066666666666667,187.33333333333334,11.333333333333334,24.0,1.0,13.003333333333336,18.527240143369173,51.26666666666665,16.394666666666666,14700.0,360.0,336.0
47,2017-12-01,372.0,0.0,90.0,0.0,0.0,2.0,0.0,24.0,12.0,3.75,27.538709677419355,12.98709677419355,0.5,False,False,False,True,False,12,4,300.0,372.0,360.0,348.0,72.0,0.0,132.0,11.333333333333334,24.666666666666668,0.6666666666666666,14.551612903225806,22.695698924731186,28.03333333333332,0.0,186.0,372.0,351.72727272727275
48,2018-01-01,372.0,132.0,252.0,1.0,35.48,2.08,4.0,25.0,12.0,10.08,28.516129032258064,14.158064516129032,2.3,False,False,False,False,True,1,1,372.0,300.0,372.0,348.0,0.0,0.3548387096774194,114.66666666666667,11.333333333333334,25.333333333333332,0.6666666666666666,14.358064516129032,26.418279569892473,17.266666666666655,10.11862643080125,855.5999999999999,372.0,382.3333333333333
