,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_S,Viento_SE,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
26,2016-03-01,1101.0,744.0,574.0,2.0,67.57,3.49,1.61,124.0,35.52,4.63,21.816129032258065,11.54516129032258,37.2,True,False,False,False,3,1,1070.0,1103.0,1135.0,1091.3333333333333,31.0,0.6757493188010899,705.6666666666666,36.0,117.0,2.0,10.270967741935484,22.459715821812598,31.46666666666665,14.742234332425069,40957.200000000004,930.0,1028.8181818181818
27,2016-04-01,1027.0,731.0,616.0,9.0,71.18,3.71,7.09,127.0,34.23,4.85,15.826666666666666,8.146666666666667,147.6,True,False,False,False,4,2,1101.0,1070.0,1103.0,1066.0,-74.0,0.7117818889970788,705.6666666666666,35.550000000000004,119.0,4.0,7.68,19.853550947260626,66.99999999999999,11.2651346965271,151585.19999999998,981.0,1010.9090909090909
28,2016-05-01,1046.0,686.0,397.0,4.0,65.58,3.38,3.51,114.0,33.74,3.48,15.461290322580645,8.51290322580645,80.3,False,True,False,False,5,2,1027.0,1101.0,1070.0,1058.0,19.0,0.655831739961759,720.3333333333334,34.49666666666666,121.66666666666667,5.0,6.948387096774194,17.70136200716846,88.36666666666666,10.140004934311971,83993.8,1069.0,1060.0
29,2016-06-01,941.0,589.0,455.0,4.0,62.59,3.44,3.7,108.0,31.37,4.21,12.12,5.0233333333333325,25.8,True,False,False,False,6,2,1046.0,1027.0,1101.0,1004.6666666666666,-105.0,0.6259298618490967,668.6666666666666,33.11333333333334,116.33333333333333,5.666666666666667,7.096666666666667,14.46931899641577,84.56666666666665,7.5862699256110515,24277.8,983.0,1023.5454545454545
30,2016-07-01,1054.0,727.0,510.0,5.0,68.98,3.38,4.35,115.0,34.0,4.43,10.848387096774196,5.670967741935484,288.2,True,False,False,False,7,3,941.0,1046.0,1027.0,1013.6666666666666,113.0,0.6897533206831119,667.3333333333334,33.03666666666667,112.33333333333333,4.333333333333333,5.177419354838713,12.80989247311828,131.4333333333333,7.482711024055826,303762.8,987.0,1060.5454545454545
31,2016-08-01,1105.0,767.0,595.0,1.0,69.41,3.98,0.7,142.0,35.65,4.19,12.109677419354838,6.567741935483871,276.6,False,False,True,False,8,3,1054.0,941.0,1046.0,1033.3333333333333,51.0,0.6941176470588235,694.3333333333334,33.67333333333334,121.66666666666667,3.3333333333333335,5.541935483870968,11.692688172043011,196.86666666666665,8.405540796963946,305643.0,991.0,1049.090909090909
32,2016-09-01,1183.0,774.0,625.0,3.0,65.43,3.42,2.22,135.0,39.43,4.63,15.07,7.086666666666667,106.2,False,False,True,False,9,3,1105.0,1054.0,941.0,1114.0,78.0,0.6542688081149619,756.0,36.36,130.66666666666666,3.0,7.983333333333333,12.676021505376346,223.66666666666666,9.859830938292475,125634.6,945.0,1027.8181818181818
33,2016-10-01,1099.0,599.0,431.0,3.0,54.5,3.55,2.38,126.0,35.45,3.42,15.783870967741937,7.829032258064516,148.1,False,False,True,False,10,4,1183.0,1105.0,1054.0,1129.0,-84.0,0.5450409463148317,713.3333333333334,36.843333333333334,134.33333333333334,2.3333333333333335,7.9548387096774205,14.321182795698926,176.9666666666666,8.602855968769264,162761.9,1075.0,1071.7272727272727
34,2016-11-01,1022.0,657.0,450.0,2.0,64.29,2.76,2.13,94.0,34.07,4.79,18.12,9.8,54.0,False,False,True,False,11,4,1099.0,1183.0,1105.0,1101.3333333333333,-77.0,0.6428571428571429,676.6666666666666,36.31666666666666,118.33333333333333,2.6666666666666665,8.32,16.324623655913978,102.76666666666664,11.64857142857143,55188.0,1040.0,1014.7272727272727
35,2016-12-01,1014.0,630.0,481.0,1.0,62.13,3.94,0.78,129.0,32.71,3.73,19.4741935483871,11.34516129032258,100.3,False,False,False,True,12,4,1022.0,1099.0,1183.0,1045.0,-8.0,0.621301775147929,628.6666666666666,34.07666666666667,116.33333333333333,2.0,8.12903225806452,17.79268817204301,100.79999999999997,12.09935102118725,101704.2,1135.0,1036.2727272727273
36,2017-01-01,1074.0,666.0,498.0,0.0,62.01,3.2,0.0,111.0,34.65,4.49,22.187096774193545,12.458064516129031,20.7,False,False,True,False,1,1,1014.0,1022.0,1099.0,1036.6666666666667,60.0,0.6201117318435754,651.0,33.81,111.33333333333333,1.0,9.729032258064514,19.927096774193547,58.33333333333329,13.758479005226164,22231.8,1103.0,1039.5
