,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_NW,Viento_S,Viento_SE,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
22,2015-11-01,8050.0,7098.0,6753.0,21.0,88.17,3.97,1.97,1066.0,268.33,6.33,18.82333333333333,9.3,1.2999999999999998,False,False,False,False,True,11,4,8501.0,8808.0,9614.0,8453.0,-451.0,0.8817391304347826,7320.666666666667,278.72,1134.0,29.0,9.52333333333333,17.22784946236559,24.999999999999996,16.59726956521739,10464.999999999998,9446.0,9349.0
23,2015-12-01,7663.0,6565.0,6764.0,30.0,85.67,4.3,2.82,1062.0,247.19,6.37,21.42903225806452,12.106451612903228,0.0,False,False,False,False,True,12,4,8050.0,8501.0,8808.0,8071.333333333333,-387.0,0.8567140806472661,7038.333333333333,263.25,1108.0,27.333333333333332,9.322580645161292,18.94863799283154,17.999999999999996,18.358553670128355,0.0,9766.0,9669.454545454546
24,2016-01-01,7753.0,7016.0,6541.0,30.0,90.49,4.0,3.0,1001.0,250.1,6.53,22.241935483870968,13.50967741935484,2.0,False,False,False,False,True,1,1,7663.0,8050.0,8501.0,7822.0,90.0,0.9049400232168193,6893.0,255.20666666666668,1043.0,27.0,8.732258064516127,20.831433691756274,1.0999999999999952,20.127617613161192,15506.0,9773.0,9837.666666666666
25,2016-02-01,7432.0,6696.0,6524.0,31.0,90.1,3.92,3.09,1004.0,256.28,6.5,22.603571428571428,14.207142857142856,0.0,False,False,False,False,True,2,1,7753.0,7663.0,8050.0,7616.0,-321.0,0.9009687836383208,6759.0,251.18999999999997,1022.3333333333334,30.333333333333332,8.396428571428572,22.091513056835637,0.666666666666662,20.3651122558819,0.0,8823.0,8973.333333333334
26,2016-03-01,8600.0,7737.0,7022.0,33.0,89.97,4.07,2.92,1129.0,277.42,6.22,20.72258064516129,13.22258064516129,0.0,False,False,False,False,True,3,1,7432.0,7753.0,7663.0,7928.333333333333,1168.0,0.8996511627906977,7149.666666666667,261.26666666666665,1044.6666666666667,31.333333333333332,7.5,21.856029185867897,0.666666666666662,18.64309377344336,0.0,9739.0,9829.636363636364
27,2016-04-01,8591.0,7816.0,7726.0,27.0,90.98,3.99,2.36,1144.0,286.37,6.75,18.4,10.84,5.8,False,False,False,False,True,4,2,8600.0,7432.0,7753.0,8207.666666666666,-9.0,0.9097893143987894,7416.333333333333,273.3566666666666,1092.3333333333333,30.333333333333332,7.559999999999999,20.575384024577573,1.9333333333333285,16.740123384937725,49827.799999999996,9465.0,9561.454545454546
28,2016-05-01,8860.0,7819.0,7740.0,23.0,88.25,3.92,2.05,1120.0,285.81,6.91,15.874193548387098,9.806451612903226,30.0,False,False,False,True,False,5,2,8591.0,8600.0,7432.0,8683.666666666666,269.0,0.8825056433408578,7790.666666666667,283.2,1131.0,27.666666666666668,6.0677419354838715,18.33225806451613,11.933333333333328,14.00906538993665,265800.0,8613.0,9751.09090909091
29,2016-06-01,8602.0,7256.0,7352.0,41.0,84.35,3.76,3.8,1079.0,286.73,6.81,14.943333333333332,6.223333333333333,20.3,False,False,True,False,False,6,2,8860.0,8591.0,8600.0,8684.333333333334,-258.0,0.8435247616833295,7630.333333333333,286.30333333333334,1114.3333333333333,30.333333333333332,8.719999999999999,16.40584229390681,18.699999999999996,12.605071688754553,174620.6,9295.0,9498.636363636364
30,2016-07-01,8868.0,7600.0,7712.0,33.0,85.7,3.85,3.0,1101.0,286.06,7.0,13.96774193548387,6.325806451612903,36.3,False,True,False,False,False,7,3,8602.0,8860.0,8591.0,8776.666666666666,266.0,0.8570139828597203,7558.333333333333,286.2,1100.0,32.333333333333336,7.641935483870967,14.9284229390681,28.866666666666664,11.97055014768577,321908.39999999997,9741.0,9828.90909090909
31,2016-08-01,8856.0,8151.0,8175.0,22.0,92.04,4.25,1.81,1215.0,285.68,6.73,17.006451612903227,6.97741935483871,0.0,False,True,False,False,False,8,3,8868.0,8602.0,8860.0,8775.333333333334,-12.0,0.9203929539295393,7669.0,286.1566666666667,1131.6666666666667,32.0,10.029032258064518,15.305842293906808,18.866666666666664,15.65261823585978,0.0,9614.0,9870.818181818182
