,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_E,Viento_S,Viento_SE,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
40,2017-05-01,3737.0,2195.0,2495.0,13.0,58.74,3.97,2.72,478.0,120.55,5.22,14.003225806451614,5.858064516129032,124.9,False,False,True,False,False,5,2,3616.0,3717.0,3388.0,3690.0,121.0,0.5873695477655874,2221.3333333333335,120.32666666666667,466.0,11.666666666666666,8.145161290322582,19.926021505376344,59.833333333333336,8.225068409194886,466751.30000000005,3737.0,3664.2727272727275
41,2017-06-01,3606.0,2306.0,2225.0,14.0,63.95,4.19,2.78,504.0,120.2,4.41,11.686666666666667,4.069999999999999,239.2,False,False,True,False,False,6,2,3737.0,3616.0,3717.0,3653.0,-131.0,0.63948973932335,2236.3333333333335,120.42666666666666,476.3333333333333,13.333333333333334,7.616666666666668,15.23663082437276,138.9333333333333,7.47350342022555,862555.2,3630.0,3549.0
42,2017-07-01,3730.0,2396.0,2430.0,19.0,64.24,3.96,3.98,477.0,120.32,5.09,11.296774193548387,2.3225806451612905,77.7,False,False,True,False,False,7,3,3606.0,3737.0,3616.0,3691.0,124.0,0.6423592493297587,2299.0,120.35666666666667,486.3333333333333,15.333333333333334,8.974193548387097,12.328888888888889,147.26666666666668,7.2565873908155325,289821.0,3740.0,3687.7272727272725
43,2017-08-01,3720.0,2282.0,2308.0,10.0,61.34,4.25,1.96,510.0,120.0,4.53,12.158064516129032,3.870967741935484,173.1,False,False,True,False,False,8,3,3730.0,3606.0,3737.0,3685.3333333333335,-10.0,0.6134408602150537,2328.0,120.17333333333333,497.0,14.333333333333334,8.287096774193548,11.713835125448028,163.33333333333331,7.4582535553243146,643932.0,3749.0,3683.090909090909
44,2017-09-01,3614.0,2182.0,2124.0,15.0,60.38,4.13,3.02,497.0,120.47,4.27,15.033333333333331,5.026666666666667,70.19999999999999,False,False,False,True,False,9,3,3720.0,3730.0,3606.0,3688.0,-106.0,0.6037631433314886,2286.6666666666665,120.26333333333332,494.6666666666667,14.666666666666666,10.006666666666664,12.829390681003582,107.0,9.076572588083378,253702.79999999996,3613.0,3546.3636363636365
45,2017-10-01,3741.0,2169.0,2163.0,9.0,57.98,3.67,2.03,443.0,120.68,4.88,17.348387096774193,6.380645161290323,34.6,False,False,False,False,True,10,4,3614.0,3720.0,3730.0,3691.6666666666665,127.0,0.5797914995990376,2211.0,120.38333333333333,483.3333333333333,11.333333333333334,10.96774193548387,14.846594982078853,92.63333333333333,10.058447370463304,129438.6,3749.0,3699.181818181818
46,2017-11-01,3622.0,1902.0,1930.0,2.0,52.51,3.58,0.46,432.0,120.73,4.47,23.2,10.196666666666664,49.0,False,False,False,True,False,11,4,3741.0,3614.0,3720.0,3659.0,-119.0,0.5251242407509663,2084.3333333333335,120.62666666666667,457.3333333333333,8.666666666666666,13.003333333333336,18.527240143369173,51.26666666666665,12.182882385422419,177478.0,3631.0,3577.2727272727275
47,2017-12-01,3764.0,1807.0,1915.0,10.0,48.01,3.36,2.45,408.0,121.42,4.69,27.538709677419355,12.98709677419355,0.5,False,False,False,True,False,12,4,3622.0,3741.0,3614.0,3709.0,142.0,0.48007438894792775,1959.3333333333333,120.94333333333334,427.6666666666667,7.0,14.551612903225806,22.695698924731186,28.03333333333332,13.22062922080148,1882.0,3756.0,3691.5454545454545
48,2018-01-01,3745.0,1834.0,1871.0,7.0,48.97,3.84,1.51,464.0,120.81,4.03,28.516129032258064,14.158064516129032,2.3,False,False,False,False,True,1,1,3764.0,3622.0,3741.0,3710.3333333333335,-19.0,0.4897196261682243,1847.6666666666667,120.98666666666668,434.6666666666667,6.333333333333333,14.358064516129032,26.418279569892473,17.266666666666655,13.964908049442267,8613.5,3750.0,3693.75
49,2018-02-01,3389.0,1815.0,1938.0,9.0,53.56,3.64,2.05,440.0,121.04,4.4,28.735714285714288,14.257142857142856,6.1,False,False,False,False,True,2,1,3745.0,3764.0,3622.0,3632.6666666666665,-356.0,0.5355562112717616,1818.6666666666667,121.08999999999999,437.3333333333333,8.666666666666666,14.478571428571431,28.263517665130568,2.9666666666666566,15.389590271044979,20672.899999999998,3388.0,3346.6666666666665
