,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_E,Viento_S,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
32,2016-09-01,2132.0,1481.0,1384.0,5.0,69.47,4.09,1.72,291.0,71.07,4.76,13.346666666666666,5.9,106.1,False,False,True,False,9,3,2191.0,2167.0,2117.0,2163.3333333333335,-59.0,0.6946529080675422,1489.3333333333333,70.55,303.0,5.333333333333333,7.446666666666665,11.562867383512545,146.39999999999998,9.27130081300813,226205.19999999998,2130.0,2082.090909090909
33,2016-10-01,2152.0,1379.0,1253.0,4.0,64.08,4.0,1.44,278.0,69.42,4.51,14.606451612903228,7.206451612903226,79.6,False,False,True,False,10,4,2132.0,2191.0,2167.0,2158.3333333333335,20.0,0.6407992565055762,1476.3333333333333,70.39,293.0,5.0,7.400000000000002,13.037060931899644,127.59999999999998,9.359803333733064,171299.19999999998,2201.0,2122.090909090909
34,2016-11-01,1974.0,1282.0,1381.0,7.0,64.94,3.66,2.9,241.0,65.8,5.73,16.083333333333332,8.81,73.7,False,False,True,False,11,4,2152.0,2132.0,2191.0,2086.0,-178.0,0.6494427558257345,1380.6666666666667,68.76333333333334,270.0,5.333333333333333,7.273333333333332,14.678817204301074,86.46666666666664,10.445204322863896,145483.80000000002,2120.0,2019.7272727272727
35,2016-12-01,2201.0,1321.0,1545.0,9.0,60.02,4.14,3.06,294.0,71.0,5.26,17.10967741935484,10.351612903225806,75.9,False,False,False,True,12,4,1974.0,2152.0,2132.0,2109.0,227.0,0.6001817355747388,1327.3333333333333,68.74000000000001,271.0,6.666666666666667,6.758064516129032,15.933154121863799,76.39999999999998,10.268915888672304,167055.90000000002,2200.0,2124.5454545454545
36,2017-01-01,2201.0,1317.0,1213.0,10.0,59.84,3.86,3.65,274.0,71.0,4.43,19.12903225806452,10.787096774193548,48.6,False,False,True,False,1,1,2201.0,1974.0,2152.0,2125.3333333333335,0.0,0.5983643798273512,1306.6666666666667,69.26666666666667,269.6666666666667,8.666666666666666,8.341935483870971,17.44068100358423,66.06666666666665,11.446131523794172,106968.6,2180.0,2111.3333333333335
37,2017-02-01,1988.0,1282.0,1300.0,5.0,64.49,3.8,1.85,270.0,71.0,4.81,20.79642857142857,11.564285714285717,99.1,False,False,True,False,2,1,2201.0,2201.0,1974.0,2130.0,-213.0,0.6448692152917505,1306.6666666666667,71.0,279.3333333333333,8.0,9.232142857142854,19.011712749615977,74.53333333333332,13.410976573728082,197010.8,2034.0,1919.25
38,2017-03-01,2201.0,1423.0,1399.0,4.0,64.65,4.63,1.22,329.0,71.0,4.25,17.983870967741936,9.674193548387096,78.7,False,False,True,False,3,1,1988.0,2201.0,2201.0,2130.0,213.0,0.6465243071331213,1340.6666666666667,71.0,291.0,6.333333333333333,8.30967741935484,19.30311059907834,75.46666666666665,11.62700971699081,173218.7,2174.0,2123.7272727272725
39,2017-04-01,2130.0,1390.0,1270.0,5.0,65.26,4.54,1.55,322.0,71.0,3.94,16.443333333333335,9.17,93.3,False,False,False,True,4,2,2201.0,1988.0,2201.0,2106.3333333333335,-71.0,0.6525821596244131,1365.0,71.0,307.0,4.666666666666667,7.273333333333335,18.40787762416795,90.36666666666666,10.730625978090767,198729.0,2099.0,2044.5454545454545
40,2017-05-01,2201.0,1645.0,1814.0,7.0,74.74,4.7,2.1,334.0,71.0,5.43,12.725806451612904,6.738709677419355,206.2,False,False,True,False,5,2,2130.0,2201.0,1988.0,2177.3333333333335,71.0,0.7473875511131304,1486.0,71.0,328.3333333333333,5.333333333333333,5.987096774193549,15.717670250896058,126.06666666666665,9.511109319810643,453846.19999999995,2197.0,2131.2727272727275
41,2017-06-01,2130.0,1478.0,1502.0,2.0,69.39,4.58,0.62,325.0,71.0,4.62,9.72,4.613333333333333,238.9,False,False,True,False,6,2,2201.0,2130.0,2201.0,2153.6666666666665,-71.0,0.6938967136150235,1504.3333333333333,71.0,327.0,4.666666666666667,5.106666666666667,12.96304659498208,179.46666666666667,6.744676056338029,508857.0,2117.0,2079.2727272727275
