,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_S,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
43,2017-08-01,1364.0,930.0,881.0,8.0,68.18,3.02,6.02,133.0,44.0,6.62,15.770967741935484,2.858064516129032,41.8,False,True,False,8,3,1364.0,1320.0,1364.0,1349.3333333333333,0.0,0.6818181818181818,908.0,44.0,128.66666666666666,5.666666666666667,12.912903225806453,15.353189964157707,50.833333333333336,10.752932551319647,57015.2,1360.0,1239.7272727272727
44,2017-09-01,1320.0,802.0,1092.0,3.0,60.76,2.84,2.4,125.0,44.0,8.74,18.766666666666666,6.043333333333334,22.4,False,True,False,9,3,1364.0,1364.0,1320.0,1349.3333333333333,-44.0,0.6075757575757575,888.6666666666666,44.0,131.33333333333334,5.666666666666667,12.723333333333333,16.659856630824375,29.333333333333332,11.402171717171717,29567.999999999996,1320.0,1184.1818181818182
45,2017-10-01,1364.0,794.0,1073.0,4.0,58.21,2.95,3.08,130.0,44.0,8.25,21.470967741935485,7.374193548387097,29.4,False,True,False,10,4,1320.0,1364.0,1364.0,1349.3333333333333,44.0,0.5821114369501467,842.0,44.0,129.33333333333334,5.0,14.096774193548388,18.669534050179212,31.2,12.498495884968312,40101.6,1364.0,1228.1818181818182
46,2017-11-01,1320.0,677.0,743.0,7.0,51.29,2.82,5.65,124.0,44.0,5.99,26.30333333333333,10.78,8.7,False,True,False,11,4,1364.0,1320.0,1364.0,1334.6666666666667,-44.0,0.5128787878787879,757.6666666666666,44.0,126.33333333333333,4.666666666666667,15.523333333333332,22.180322580645157,20.166666666666668,13.490421717171717,11483.999999999998,1300.0,1172.5454545454545
47,2017-12-01,1364.0,647.0,623.0,3.0,47.43,3.32,2.05,146.0,44.0,4.27,28.01935483870968,13.258064516129032,0.0,False,False,True,12,4,1320.0,1364.0,1320.0,1349.3333333333333,44.0,0.4743401759530792,706.0,44.0,133.33333333333334,4.666666666666667,14.761290322580649,25.264551971326167,12.699999999999998,13.290705704285312,0.0,1364.0,1211.8181818181818
48,2018-01-01,1147.0,598.0,512.0,6.0,52.14,3.35,4.84,124.0,37.0,4.13,28.23225806451613,14.006451612903223,0.1,False,False,True,1,1,1364.0,1320.0,1364.0,1277.0,-217.0,0.5213600697471665,640.6666666666666,41.666666666666664,131.33333333333334,5.333333333333333,14.225806451612907,27.518315412186382,2.933333333333333,14.719172033636134,114.7,1364.0,1175.1666666666667
49,2018-02-01,1036.0,620.0,604.0,4.0,59.85,3.0,3.6,111.0,37.0,5.44,28.45357142857143,14.1,0.0,False,False,True,2,1,1147.0,1364.0,1320.0,1182.3333333333333,-111.0,0.5984555984555985,621.6666666666666,39.333333333333336,127.0,4.333333333333333,14.35357142857143,28.235061443932413,0.03333333333333333,17.02819911748483,0.0,1232.0,1081.25
50,2018-03-01,1147.0,589.0,546.0,7.0,51.35,3.08,6.14,114.0,37.0,4.79,27.496774193548383,11.5,0.0,False,True,False,3,1,1036.0,1147.0,1364.0,1110.0,111.0,0.5135135135135135,602.3333333333334,37.0,116.33333333333333,5.666666666666667,15.996774193548383,28.060867895545314,0.03333333333333333,14.119965126416737,0.0,1364.0,1187.3636363636363
51,2018-04-01,1110.0,504.0,589.0,7.0,45.41,3.22,5.88,119.0,37.0,4.95,25.096666666666668,9.123333333333331,0.0,False,True,False,4,2,1147.0,1036.0,1147.0,1097.6666666666667,-37.0,0.4540540540540541,571.0,37.0,114.66666666666667,6.0,15.973333333333336,27.015670762928824,0.0,11.395243243243245,0.0,1320.0,1191.4545454545455
52,2018-05-01,1147.0,644.0,623.0,2.0,56.15,2.54,2.13,94.0,37.0,6.63,20.62903225806452,7.358064516129032,15.6,False,True,False,5,2,1110.0,1147.0,1036.0,1134.6666666666667,37.0,0.5614646904969486,579.0,37.0,109.0,5.333333333333333,13.270967741935488,24.40749103942652,5.2,11.582473212025764,17893.2,1364.0,1223.8181818181818
