,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_S,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
32,2016-09-01,270.0,223.0,189.0,1.0,82.59,2.89,3.85,26.0,9.0,7.27,21.506666666666668,6.433333333333334,1.5,False,True,False,9,3,279.0,279.0,270.0,276.0,-9.0,0.825925925925926,211.66666666666666,9.0,24.666666666666668,2.0,15.073333333333334,18.077491039426523,61.300000000000004,17.762913580246916,405.0,270.0,280.90909090909093
33,2016-10-01,279.0,197.0,180.0,1.0,70.61,2.56,4.35,23.0,9.0,7.83,22.13870967741936,10.416129032258064,47.0,False,False,True,10,4,270.0,279.0,279.0,276.0,9.0,0.7060931899641577,215.0,9.0,24.0,1.3333333333333333,11.722580645161296,20.332329749103945,22.433333333333334,15.631992137819404,13113.0,279.0,290.27272727272725
34,2016-11-01,270.0,221.0,109.0,1.0,81.85,2.33,4.76,21.0,9.0,5.19,27.62,12.68,5.4,False,True,False,11,4,279.0,270.0,279.0,273.0,-9.0,0.8185185185185185,213.66666666666666,9.0,23.333333333333332,1.0,14.940000000000001,23.75512544802868,17.966666666666665,22.607481481481482,1458.0,270.0,275.45454545454544
35,2016-12-01,279.0,217.0,109.0,1.0,77.78,2.33,4.76,21.0,9.0,5.19,28.13225806451613,14.387096774193548,5.7,False,False,True,12,4,270.0,279.0,270.0,276.0,9.0,0.7777777777777778,211.66666666666666,9.0,21.666666666666668,1.0,13.745161290322581,25.9636559139785,19.366666666666664,21.880645161290325,1590.3,279.0,284.6363636363636
36,2017-01-01,279.0,193.0,130.0,1.0,69.18,1.78,6.25,16.0,9.0,8.13,31.851612903225806,15.40967741935484,0.0,False,True,False,1,1,279.0,270.0,279.0,276.0,0.0,0.6917562724014337,210.33333333333334,9.0,19.333333333333332,1.0,16.441935483870967,29.201290322580647,3.699999999999998,22.03355301190889,0.0,279.0,284.1666666666667
37,2017-02-01,252.0,228.0,440.0,0.0,90.48,1.44,0.0,13.0,9.0,33.85,29.803571428571427,14.996428571428572,8.1,False,False,True,2,1,279.0,279.0,270.0,270.0,-27.0,0.9047619047619048,212.66666666666666,9.0,16.666666666666668,0.6666666666666666,14.807142857142855,29.92914746543779,4.599999999999997,26.965136054421766,2041.1999999999998,261.0,258.9166666666667
38,2017-03-01,279.0,233.0,137.0,1.0,83.51,2.33,4.76,21.0,9.0,6.52,27.58709677419355,12.825806451612904,2.2,False,False,True,3,1,252.0,279.0,279.0,270.0,27.0,0.8351254480286738,218.0,9.0,16.666666666666668,0.6666666666666666,14.761290322580647,29.74742703533026,3.43333333333333,23.038686553358772,613.8000000000001,279.0,284.8181818181818
39,2017-04-01,270.0,241.0,130.0,0.0,89.26,1.56,0.0,14.0,9.0,9.29,22.26,9.41,64.6,False,True,False,4,2,279.0,252.0,279.0,267.0,-9.0,0.8925925925925926,234.0,9.0,16.0,0.3333333333333333,12.850000000000001,26.55022273425499,24.966666666666658,19.869111111111113,17442.0,270.0,275.45454545454544
40,2017-05-01,279.0,235.0,308.0,3.0,84.23,2.22,15.0,20.0,9.0,15.4,17.280645161290323,7.15483870967742,83.10000000000001,False,True,False,5,2,270.0,279.0,252.0,276.0,9.0,0.8422939068100358,236.33333333333334,9.0,18.333333333333332,1.3333333333333333,10.125806451612902,22.375913978494623,49.96666666666666,14.555382125101167,23184.9,279.0,284.6363636363636
41,2017-06-01,270.0,249.0,173.0,0.0,92.22,2.89,0.0,26.0,9.0,6.65,13.79,4.17,238.4,True,False,False,6,2,279.0,270.0,279.0,273.0,-9.0,0.9222222222222223,241.66666666666666,9.0,20.0,1.0,9.62,17.776881720430108,128.70000000000002,12.717444444444444,64368.0,270.0,279.27272727272725
42,2017-07-01,279.0,224.0,137.0,1.0,80.29,1.67,6.67,15.0,9.0,9.13,14.038709677419355,2.864516129032258,67.7,False,True,False,7,3,270.0,279.0,270.0,276.0,9.0,0.8028673835125448,236.0,9.0,20.333333333333332,1.3333333333333333,11.174193548387098,15.036451612903226,129.73333333333335,11.27122210660192,18888.3,279.0,290.27272727272725
43,2017-08-01,279.0,193.0,217.0,2.0,69.18,3.11,7.14,28.0,9.0,7.75,14.564516129032258,4.877419354838709,137.4,False,True,False,8,3,279.0,270.0,279.0,276.0,0.0,0.6917562724014337,222.0,9.0,23.0,1.0,9.687096774193549,14.131075268817204,147.83333333333334,10.075095386749913,38334.6,279.0,290.27272727272725
44,2017-09-01,270.0,214.0,141.0,3.0,79.26,2.78,12.0,25.0,9.0,5.64,17.43,6.3566666666666665,52.2,False,True,False,9,3,279.0,279.0,270.0,276.0,-9.0,0.7925925925925926,210.33333333333334,9.0,22.666666666666668,2.0,11.073333333333334,15.344408602150537,85.76666666666667,13.81488888888889,14094.0,270.0,280.90909090909093
45,2017-10-01,279.0,225.0,134.0,2.0,80.65,2.56,8.7,23.0,9.0,5.83,19.712903225806453,7.619354838709677,55.6,False,True,False,10,4,270.0,279.0,279.0,276.0,9.0,0.8064516129032258,210.66666666666666,9.0,25.333333333333332,2.3333333333333335,12.093548387096776,17.235806451612902,81.73333333333333,15.897502601456816,15512.4,279.0,290.27272727272725
46,2017-11-01,270.0,220.0,233.0,1.0,81.48,3.67,3.03,33.0,9.0,7.06,25.126666666666665,10.593333333333334,32.7,False,True,False,11,4,279.0,270.0,279.0,273.0,-9.0,0.8148148148148148,219.66666666666666,9.0,27.0,2.0,14.533333333333331,20.75652329749104,46.83333333333332,20.473580246913578,8829.0,270.0,275.45454545454544
47,2017-12-01,279.0,205.0,394.0,0.0,73.48,3.33,0.0,30.0,9.0,13.13,28.88387096774193,13.593548387096773,9.5,False,True,False,12,4,270.0,279.0,270.0,276.0,9.0,0.7347670250896058,216.66666666666666,9.0,28.666666666666668,1.0,15.290322580645158,24.57448028673835,32.599999999999994,21.222915944039773,2650.5,279.0,284.6363636363636
48,2018-01-01,279.0,212.0,191.0,1.0,75.99,2.11,5.26,19.0,9.0,10.05,29.3483870967742,14.2,1.7999999999999998,False,False,True,1,1,279.0,270.0,279.0,276.0,0.0,0.7598566308243727,212.33333333333334,9.0,27.333333333333332,0.6666666666666666,15.1483870967742,27.7863082437276,14.666666666666657,22.300566539484336,502.19999999999993,279.0,284.1666666666667
49,2018-02-01,252.0,107.0,103.0,0.0,42.46,1.67,0.0,15.0,9.0,6.87,29.542857142857144,13.992857142857144,7.4,False,False,True,2,1,279.0,279.0,270.0,270.0,-27.0,0.4246031746031746,174.66666666666666,9.0,21.333333333333332,0.3333333333333333,15.55,29.25837173579109,6.233333333333324,12.543990929705215,1864.8000000000002,252.0,258.9166666666667
