,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_NW,Viento_S,Viento_SE,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
28,2016-05-01,806.0,494.0,527.0,4.0,61.29,3.23,4.76,84.0,26.0,6.27,15.874193548387098,9.806451612903226,30.0,False,False,False,True,False,5,2,780.0,806.0,754.0,797.3333333333334,26.0,0.6129032258064516,445.3333333333333,26.0,79.0,3.6666666666666665,6.0677419354838715,18.33225806451613,11.933333333333328,9.729344432882415,24180.0,806.0,667.9090909090909
29,2016-06-01,780.0,413.0,372.0,4.0,52.95,3.69,4.17,96.0,26.0,3.88,14.943333333333332,6.223333333333333,20.3,False,False,True,False,False,6,2,806.0,780.0,806.0,788.6666666666666,-26.0,0.5294871794871795,450.3333333333333,26.0,83.66666666666667,3.0,8.719999999999999,16.40584229390681,18.699999999999996,7.912303418803418,15834.0,780.0,655.7272727272727
30,2016-07-01,806.0,514.0,399.0,3.0,63.77,3.54,3.26,92.0,26.0,4.34,13.96774193548387,6.325806451612903,36.3,False,True,False,False,False,7,3,780.0,806.0,780.0,797.3333333333334,26.0,0.6377171215880894,473.6666666666667,26.0,90.66666666666667,3.6666666666666665,7.641935483870967,14.9284229390681,28.866666666666664,8.907468182182022,29257.8,806.0,664.9090909090909
31,2016-08-01,806.0,540.0,389.0,3.0,67.0,3.58,3.23,93.0,26.0,4.18,17.006451612903227,6.97741935483871,0.0,False,True,False,False,False,8,3,806.0,780.0,806.0,797.3333333333334,0.0,0.6699751861042184,489.0,26.0,93.66666666666667,3.3333333333333335,10.029032258064518,15.305842293906808,18.866666666666664,11.393900584327223,0.0,806.0,648.1818181818181
32,2016-09-01,780.0,454.0,427.0,2.0,58.21,3.04,2.53,79.0,26.0,5.41,17.66,8.196666666666667,0.0,False,False,False,False,True,9,3,806.0,806.0,780.0,797.3333333333334,-26.0,0.5820512820512821,502.6666666666667,26.0,88.0,2.6666666666666665,9.463333333333333,16.211397849462365,12.099999999999994,10.279025641025642,0.0,780.0,635.9090909090909
33,2016-10-01,806.0,441.0,273.0,5.0,54.71,2.77,6.94,72.0,26.0,3.79,18.916129032258063,9.125806451612902,8.3,False,False,False,False,True,10,4,780.0,806.0,806.0,797.3333333333334,26.0,0.5471464019851117,478.3333333333333,26.0,81.33333333333333,3.3333333333333335,9.79032258064516,17.860860215053762,2.766666666666662,10.349891939486112,6689.8,806.0,645.0
34,2016-11-01,780.0,495.0,376.0,2.0,63.46,3.46,2.22,90.0,26.0,4.18,20.32333333333333,11.183333333333334,3.9,False,False,False,False,True,11,4,806.0,780.0,806.0,788.6666666666666,-26.0,0.6346153846153846,463.3333333333333,26.0,80.33333333333333,3.0,9.139999999999997,18.96648745519713,4.066666666666662,12.897499999999997,3042.0,780.0,632.4545454545455
35,2016-12-01,806.0,409.0,319.0,3.0,50.74,2.35,4.92,61.0,26.0,5.23,20.851612903225806,11.83548387096774,3.1,False,False,False,False,True,12,4,780.0,806.0,780.0,797.3333333333334,26.0,0.5074441687344913,448.3333333333333,26.0,74.33333333333333,3.3333333333333335,9.016129032258066,20.030358422939067,5.099999999999995,10.581029376450811,2498.6,806.0,648.1818181818181
36,2017-01-01,806.0,466.0,521.0,2.0,57.82,3.35,2.3,87.0,26.0,5.99,18.91290322580645,10.912903225806453,0.1,True,False,False,False,False,1,1,806.0,780.0,806.0,797.3333333333334,0.0,0.5781637717121588,456.6666666666667,26.0,79.33333333333333,2.3333333333333335,7.9999999999999964,20.02928315412186,2.366666666666662,10.934755463059313,80.60000000000001,806.0,661.3333333333334
37,2017-02-01,728.0,394.0,1277.0,3.0,54.12,2.73,4.23,71.0,26.0,17.99,19.071428571428573,11.353571428571428,0.4,True,False,False,False,False,2,1,806.0,806.0,780.0,780.0,-78.0,0.5412087912087912,423.0,26.0,73.0,2.6666666666666665,7.717857142857145,19.611981566820273,1.1999999999999953,10.32162480376766,291.2,754.0,618.5833333333334
