,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_E,Viento_S,Viento_SE,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
38,2017-03-01,8211.0,7265.0,7168.0,19.0,88.48,4.61,1.55,1222.0,264.87,5.87,25.75483870967742,12.138709677419357,1.9,False,False,False,False,True,3,1,7423.0,8204.0,8201.0,7946.0,788.0,0.8847886980879308,6894.333333333333,264.8766666666666,1125.0,21.0,13.616129032258062,28.37288786482335,2.9333333333333336,22.787590211400126,15600.9,8209.0,8637.818181818182
39,2017-04-01,7949.0,6862.0,6024.0,30.0,86.33,4.07,2.78,1079.0,264.97,5.58,20.02,8.96,52.7,False,False,False,True,False,4,2,8211.0,7423.0,8204.0,7861.0,-262.0,0.8632532394011826,6826.666666666667,264.98333333333335,1113.0,22.666666666666668,11.059999999999999,24.855898617511517,19.033333333333335,17.282329852811674,418912.30000000005,8107.0,8350.272727272728
40,2017-05-01,8124.0,7376.0,7454.0,30.0,90.79,4.34,2.64,1137.0,262.06,6.56,14.003225806451614,5.858064516129032,124.9,False,False,True,False,False,5,2,7949.0,8211.0,7423.0,8094.666666666667,175.0,0.9079271294928607,7167.666666666667,263.96666666666664,1146.0,26.333333333333332,8.145161290322582,19.926021505376344,59.833333333333336,12.713908610091963,1014687.6000000001,8216.0,8683.454545454546
41,2017-06-01,8026.0,7799.0,7365.0,32.0,97.17,4.33,2.76,1158.0,267.53,6.36,11.686666666666667,4.069999999999999,239.2,False,False,True,False,False,6,2,8124.0,7949.0,8211.0,8033.0,-98.0,0.9717169200099676,7345.666666666667,264.8533333333333,1124.6666666666667,30.666666666666668,7.616666666666668,15.23663082437276,138.9333333333333,11.356131738516488,1919819.2,7939.0,8553.636363636364
42,2017-07-01,8835.0,7635.0,6951.0,30.0,86.42,4.34,2.43,1237.0,285.0,5.62,11.296774193548387,2.3225806451612905,77.7,False,False,True,False,False,7,3,8026.0,8124.0,7949.0,8328.333333333334,809.0,0.8641765704584041,7603.333333333333,271.53,1177.3333333333333,30.666666666666668,8.974193548387097,12.328888888888889,147.26666666666668,9.76240757982365,686479.5,8128.0,8944.818181818182
43,2017-08-01,8649.0,7852.0,7973.0,31.0,90.79,4.43,2.51,1235.0,279.0,6.46,12.158064516129032,3.870967741935484,173.1,False,False,True,False,False,8,3,8835.0,8026.0,8124.0,8503.333333333334,-186.0,0.9078506185686207,7762.0,277.1766666666667,1210.0,31.0,8.287096774193548,11.713835125448028,163.33333333333331,11.03770639156494,1497141.9,8083.0,8990.90909090909
44,2017-09-01,8370.0,7417.0,7187.0,40.0,88.61,4.23,3.39,1179.0,279.0,6.1,15.033333333333331,5.026666666666667,70.19999999999999,False,False,False,True,False,9,3,8649.0,8835.0,8026.0,8618.0,-279.0,0.8861409796893668,7634.666666666667,281.0,1217.0,33.666666666666664,10.006666666666664,12.829390681003582,107.0,13.321652727996812,587573.9999999999,8085.0,8654.0
45,2017-10-01,8835.0,7568.0,7872.0,33.0,85.66,4.26,2.72,1214.0,285.0,6.48,17.348387096774193,6.380645161290323,34.6,False,False,False,False,True,10,4,8370.0,8649.0,8835.0,8618.0,465.0,0.8565930956423317,7612.333333333333,281.0,1209.3333333333333,34.666666666666664,10.96774193548387,14.846594982078853,92.63333333333333,14.860508607627288,305691.0,8302.0,8937.09090909091
46,2017-11-01,8550.0,7166.0,7005.0,33.0,83.81,4.05,2.86,1153.0,285.0,6.08,23.2,10.196666666666664,49.0,False,False,False,True,False,11,4,8835.0,8370.0,8649.0,8585.0,-285.0,0.8381286549707603,7383.666666666667,283.0,1182.0,35.333333333333336,13.003333333333336,18.527240143369173,51.26666666666665,19.44458479532164,418950.0,7945.0,8609.727272727272
47,2017-12-01,8835.0,7429.0,7879.0,36.0,84.09,4.25,2.97,1211.0,285.0,6.51,27.538709677419355,12.98709677419355,0.5,False,False,False,True,False,12,4,8550.0,8835.0,8370.0,8740.0,285.0,0.8408602150537634,7387.666666666667,285.0,1192.6666666666667,34.0,14.551612903225806,22.695698924731186,28.03333333333332,23.156205341657994,4417.5,8201.0,8967.818181818182
