,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_S,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
22,2015-11-01,840.0,495.0,578.0,2.0,58.93,1.61,4.44,45.0,28.0,12.84,22.473333333333336,11.346666666666666,19.3,False,False,True,11,4,868.0,840.0,868.0,849.3333333333334,-28.0,0.5892857142857143,493.0,28.0,47.333333333333336,2.3333333333333335,11.12666666666667,20.010143369175626,51.866666666666674,13.243214285714288,16212.0,868.0,851.0
23,2015-12-01,868.0,556.0,520.0,8.0,64.06,1.79,16.0,50.0,28.0,10.4,28.31612903225807,16.283870967741937,0.6000000000000001,False,False,True,12,4,840.0,868.0,840.0,858.6666666666666,28.0,0.6405529953917051,519.3333333333334,28.0,48.333333333333336,4.0,12.032258064516132,23.158853046594984,34.50000000000001,18.137981269510927,520.8000000000001,868.0,871.3636363636364
24,2016-01-01,868.0,506.0,347.0,2.0,58.29,1.86,3.85,52.0,28.0,6.67,28.970967741935485,17.77741935483871,5.1,False,False,True,1,1,868.0,840.0,868.0,858.6666666666666,0.0,0.5829493087557603,519.0,28.0,49.0,4.0,11.193548387096776,26.586810035842294,8.333333333333334,16.888605619146723,4426.799999999999,868.0,875.75
25,2016-02-01,812.0,438.0,466.0,4.0,53.94,1.82,7.84,51.0,28.0,9.14,30.75714285714286,19.196428571428573,0.0,False,False,True,2,1,868.0,868.0,840.0,849.3333333333334,-56.0,0.5394088669950738,500.0,28.0,51.0,4.666666666666667,11.560714285714287,29.348079877112138,1.8999999999999997,16.59067558057706,0.0,784.0,805.0
26,2016-03-01,868.0,471.0,479.0,5.0,54.26,1.57,11.36,44.0,28.0,10.89,29.177419354838708,18.06774193548388,0.1,False,False,True,3,1,812.0,868.0,868.0,849.3333333333334,56.0,0.5426267281105991,471.6666666666667,28.0,49.0,3.6666666666666665,11.109677419354828,29.635176651305684,1.7333333333333332,15.832447599226995,86.80000000000001,868.0,868.0
27,2016-04-01,840.0,540.0,454.0,2.0,64.29,2.11,3.39,59.0,28.0,7.69,21.183333333333334,12.666666666666666,150.6,False,True,False,4,2,868.0,812.0,868.0,840.0,-28.0,0.6428571428571429,483.0,28.0,51.333333333333336,3.6666666666666665,8.516666666666667,27.039298515104964,50.23333333333333,13.617857142857144,126504.0,840.0,840.2727272727273
28,2016-05-01,868.0,566.0,583.0,7.0,65.21,2.36,10.61,66.0,28.0,8.83,19.05806451612903,10.003225806451614,62.9,True,False,False,5,2,840.0,868.0,812.0,858.6666666666666,28.0,0.652073732718894,525.6666666666666,28.0,56.333333333333336,4.666666666666667,9.054838709677416,23.13960573476702,71.2,12.427263267429758,54597.2,868.0,868.0
29,2016-06-01,840.0,517.0,247.0,4.0,61.55,1.5,9.52,42.0,28.0,5.88,17.40666666666667,5.1033333333333335,86.2,True,False,False,6,2,868.0,840.0,868.0,849.3333333333334,-28.0,0.6154761904761905,541.0,28.0,55.666666666666664,4.333333333333333,12.303333333333336,19.216021505376347,99.89999999999999,10.713388888888892,72408.0,840.0,840.2727272727273
30,2016-07-01,868.0,592.0,856.0,10.0,68.2,3.0,11.9,84.0,28.0,10.19,16.36774193548387,6.412903225806452,120.4,False,True,False,7,3,840.0,868.0,840.0,858.6666666666666,28.0,0.6820276497695853,558.3333333333334,28.0,64.0,7.0,9.954838709677418,17.610824372759854,89.83333333333333,11.163252564293147,104507.20000000001,868.0,868.0
31,2016-08-01,868.0,596.0,585.0,1.0,68.66,2.54,1.41,71.0,28.0,8.24,19.725806451612904,6.241935483870968,1.4,False,True,False,8,3,868.0,840.0,868.0,858.6666666666666,0.0,0.6866359447004609,568.3333333333334,28.0,65.66666666666667,5.0,13.483870967741936,17.833405017921148,69.33333333333333,13.544447747881671,1215.1999999999998,868.0,876.4545454545455
