,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_S,Viento_SE,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
35,2016-12-01,1953.0,1351.0,1068.0,5.0,69.18,5.76,1.38,363.0,63.0,2.94,19.4741935483871,11.34516129032258,100.3,False,False,False,True,12,4,1884.0,1947.0,1890.0,1928.0,69.0,0.6917562724014337,1474.0,62.870000000000005,377.3333333333333,7.666666666666667,8.12903225806452,17.79268817204301,100.79999999999997,13.471395537056308,195885.9,1953.0,1762.090909090909
36,2017-01-01,1953.0,1099.0,853.0,11.0,56.27,4.38,3.99,276.0,63.0,3.09,22.187096774193545,12.458064516129031,20.7,False,False,True,False,1,1,1953.0,1884.0,1947.0,1930.0,0.0,0.5627240143369175,1284.0,62.93333333333334,338.3333333333333,8.0,9.729032258064514,19.927096774193547,58.33333333333329,12.485212163255866,40427.1,1953.0,1846.5
37,2017-02-01,1764.0,774.0,651.0,6.0,43.88,3.14,3.03,198.0,63.0,3.29,22.885714285714283,13.482142857142858,78.8,False,False,True,False,2,1,1953.0,1953.0,1884.0,1890.0,-189.0,0.4387755102040816,1074.6666666666667,63.0,279.0,7.333333333333333,9.403571428571425,21.515668202764974,66.59999999999997,10.041690962099123,139003.19999999998,1827.0,1652.0
38,2017-03-01,1879.0,856.0,683.0,6.0,45.56,3.18,3.11,193.0,60.61,3.54,20.006451612903227,10.612903225806452,62.5,False,False,True,False,3,1,1764.0,1953.0,1953.0,1865.3333333333333,115.0,0.4555614688664183,909.6666666666666,62.20333333333334,222.33333333333334,7.666666666666667,9.393548387096775,21.693087557603686,53.999999999999964,9.114168483579117,117437.5,1953.0,1817.8181818181818
39,2017-04-01,1890.0,925.0,734.0,7.0,48.94,2.81,3.95,177.0,63.0,4.15,17.563333333333333,9.893333333333334,101.8,False,False,True,False,4,2,1879.0,1764.0,1953.0,1844.3333333333333,11.0,0.4894179894179894,851.6666666666666,62.20333333333334,189.33333333333334,6.333333333333333,7.669999999999998,20.151833077316947,81.0333333333333,8.595811287477954,192402.0,1890.0,1759.1818181818182
40,2017-05-01,1953.0,1374.0,1034.0,1.0,70.35,4.13,0.38,260.0,63.0,3.98,13.7,6.993548387096774,219.7,False,True,False,False,5,2,1890.0,1879.0,1764.0,1907.3333333333333,63.0,0.7035330261136713,1051.6666666666667,62.20333333333334,210.0,4.666666666666667,6.7064516129032254,17.089928315412184,127.99999999999996,9.638402457757296,429074.1,1947.0,1823.0
41,2017-06-01,1890.0,1421.0,1194.0,15.0,75.19,4.86,4.9,306.0,63.0,3.9,11.426666666666668,5.706666666666666,272.1,True,False,False,False,6,2,1953.0,1890.0,1879.0,1911.0,-63.0,0.7518518518518519,1240.0,63.0,247.66666666666666,7.666666666666667,5.7200000000000015,14.229999999999999,197.86666666666665,8.59116049382716,514269.00000000006,1890.0,1742.909090909091
42,2017-07-01,1953.0,1431.0,1172.0,6.0,73.27,4.46,2.14,281.0,63.0,4.17,11.203225806451613,4.329032258064516,170.2,True,False,False,False,7,3,1890.0,1953.0,1890.0,1932.0,63.0,0.7327188940092166,1408.6666666666667,63.0,282.3333333333333,7.333333333333333,6.874193548387097,12.109964157706093,220.66666666666663,8.20881522223874,332400.6,1953.0,1808.4545454545455
43,2017-08-01,1953.0,1421.0,1125.0,6.0,72.76,4.84,1.97,305.0,63.0,3.69,10.922580645161291,5.251612903225807,411.7,True,False,False,False,8,3,1953.0,1890.0,1953.0,1932.0,0.0,0.7275985663082437,1424.3333333333333,63.0,297.3333333333333,9.0,5.670967741935485,11.18415770609319,284.66666666666663,7.947254017805527,804050.1,1953.0,1828.7272727272727
44,2017-09-01,1890.0,1289.0,1081.0,8.0,68.2,4.1,3.1,258.0,63.0,4.19,12.743333333333334,4.256666666666666,152.5,False,False,True,False,9,3,1953.0,1953.0,1890.0,1932.0,-63.0,0.682010582010582,1380.3333333333333,63.0,281.3333333333333,6.666666666666667,8.486666666666668,11.623046594982078,244.79999999999995,8.691088183421517,288225.0,1890.0,1785.7272727272727
45,2017-10-01,1953.0,1358.0,1011.0,8.0,69.53,4.27,2.97,269.0,63.0,3.76,13.941935483870967,6.95483870967742,247.6,False,False,False,True,10,4,1890.0,1953.0,1953.0,1932.0,63.0,0.6953405017921147,1356.0,63.0,277.3333333333333,7.333333333333333,6.987096774193548,12.535949820788531,270.59999999999997,9.694392415308128,483562.8,1947.0,1808.6363636363637
46,2017-11-01,1890.0,1303.0,936.0,5.0,68.94,4.29,1.85,270.0,63.0,3.47,17.516666666666666,8.056666666666667,45.2,False,False,True,False,11,4,1953.0,1890.0,1953.0,1911.0,-63.0,0.6894179894179894,1316.6666666666667,63.0,265.6666666666667,7.0,9.459999999999999,14.733978494623656,148.4333333333333,12.076305114638446,85428.0,1884.0,1707.2727272727273
47,2017-12-01,1903.0,1206.0,1114.0,6.0,63.37,3.88,2.52,238.0,61.39,4.68,19.906451612903226,10.703225806451613,38.8,False,False,True,False,12,4,1890.0,1953.0,1890.0,1915.3333333333333,13.0,0.6337362059905413,1289.0,62.46333333333333,259.0,6.333333333333333,9.203225806451613,17.121684587813622,110.5333333333333,12.61543911989558,73836.4,1953.0,1762.090909090909
48,2018-01-01,1953.0,1306.0,855.0,8.0,66.87,4.13,3.08,260.0,63.0,3.29,22.293548387096774,12.116129032258064,29.6,False,False,True,False,1,1,1903.0,1890.0,1953.0,1915.3333333333333,50.0,0.6687147977470558,1271.6666666666667,62.46333333333333,256.0,6.333333333333333,10.17741935483871,19.905555555555555,37.866666666666625,14.90802570074162,57808.8,1953.0,1846.5
