,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_S,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
14,2015-03-01,279.0,156.0,180.0,2.0,55.91,3.56,6.25,32.0,9.0,5.63,28.970967741935485,15.34516129032258,1.9,False,True,False,3,1,252.0,279.0,279.0,270.0,27.0,0.5591397849462365,159.33333333333334,9.0,29.666666666666668,1.3333333333333333,13.625806451612906,29.81175115207373,0.7999999999999999,16.198820672910163,530.1,279.0,279.0
15,2015-04-01,270.0,152.0,154.0,1.0,56.3,3.44,3.23,31.0,9.0,4.97,25.043333333333333,10.986666666666668,2.9,False,True,False,4,2,279.0,252.0,279.0,267.0,-9.0,0.562962962962963,153.66666666666666,9.0,30.0,1.3333333333333333,14.056666666666665,27.92619559651818,1.7666666666666666,14.09846913580247,783.0,270.0,270.0
16,2015-05-01,279.0,187.0,166.0,2.0,67.03,3.67,6.06,33.0,9.0,5.03,19.664516129032258,6.490322580645162,7.3,False,True,False,5,2,270.0,279.0,252.0,276.0,9.0,0.6702508960573477,165.0,9.0,32.0,1.6666666666666667,13.174193548387095,24.55960573476703,4.033333333333333,13.180159556018037,2036.7,279.0,279.0
17,2015-06-01,270.0,129.0,124.0,1.0,47.78,2.78,4.0,25.0,9.0,4.96,16.633333333333333,3.616666666666666,26.6,False,True,False,6,2,279.0,270.0,279.0,273.0,-9.0,0.4777777777777778,156.0,9.0,29.666666666666668,1.3333333333333333,13.016666666666667,20.447060931899642,12.266666666666666,7.947037037037037,7182.0,270.0,270.0
18,2015-07-01,279.0,145.0,196.0,0.0,51.97,3.56,0.0,32.0,9.0,6.13,15.003225806451614,4.806451612903226,146.20000000000002,False,True,False,7,3,270.0,279.0,270.0,276.0,9.0,0.5197132616487455,153.66666666666666,9.0,30.0,1.0,10.196774193548388,17.100358422939067,60.03333333333334,7.797375419123599,40789.8,279.0,279.0
19,2015-08-01,279.0,168.0,156.0,3.0,60.22,3.89,8.57,35.0,9.0,4.46,16.441935483870967,6.83225806451613,175.8,False,True,False,8,3,279.0,270.0,279.0,276.0,0.0,0.6021505376344086,147.33333333333334,9.0,30.666666666666668,1.3333333333333333,9.609677419354838,16.02616487455197,116.2,9.900520291363163,49048.200000000004,279.0,279.0
20,2015-09-01,270.0,201.0,202.0,2.0,74.44,3.33,6.67,30.0,9.0,6.73,17.953333333333333,6.613333333333333,63.4,False,True,False,9,3,279.0,279.0,270.0,276.0,-9.0,0.7444444444444445,171.33333333333334,9.0,32.333333333333336,1.6666666666666667,11.34,16.46616487455197,128.46666666666667,13.36525925925926,17118.0,270.0,270.0
21,2015-10-01,279.0,172.0,153.0,0.0,61.65,3.33,0.0,30.0,9.0,5.1,18.98709677419355,8.17741935483871,80.1,False,False,True,10,4,270.0,279.0,279.0,276.0,9.0,0.6164874551971327,180.33333333333334,9.0,31.666666666666668,1.6666666666666667,10.80967741935484,17.79412186379928,106.43333333333334,11.705306971904267,22347.899999999998,279.0,279.0
22,2015-11-01,270.0,104.0,145.0,1.0,38.52,3.44,3.23,31.0,9.0,4.68,23.116666666666667,11.363333333333332,17.2,False,True,False,11,4,279.0,270.0,279.0,273.0,-9.0,0.3851851851851852,159.0,9.0,30.333333333333332,1.0,11.753333333333336,20.019032258064517,53.56666666666666,8.904197530864197,4644.0,270.0,270.0
23,2015-12-01,279.0,147.0,142.0,2.0,52.69,3.56,6.25,32.0,9.0,4.44,28.44193548387097,14.035483870967743,0.4,False,False,True,12,4,270.0,279.0,270.0,276.0,9.0,0.5268817204301075,141.0,9.0,31.0,1.0,14.406451612903227,23.515232974910393,32.56666666666666,14.98553590010406,111.60000000000001,279.0,279.0
24,2016-01-01,279.0,178.0,149.0,2.0,63.8,3.44,6.45,31.0,9.0,4.81,28.82258064516129,16.63225806451613,8.1,False,False,True,1,1,279.0,270.0,279.0,276.0,0.0,0.6379928315412187,143.0,9.0,31.333333333333332,1.6666666666666667,12.190322580645159,26.79372759856631,8.566666666666666,18.388599838131576,2259.9,279.0,279.0
25,2016-02-01,261.0,146.0,186.0,2.0,55.94,3.89,5.71,35.0,9.0,5.31,30.03214285714285,16.714285714285715,0.3999999999999999,False,False,True,2,1,279.0,279.0,270.0,273.0,-18.0,0.5593869731800766,157.0,9.0,32.666666666666664,2.0,13.317857142857136,29.098886328725033,2.966666666666667,16.799589490968796,104.39999999999998,252.0,254.0
26,2016-03-01,279.0,194.0,164.0,2.0,69.53,4.11,5.41,37.0,9.0,4.43,27.990322580645163,14.919354838709678,0.0,False,False,True,3,1,261.0,279.0,279.0,273.0,18.0,0.6953405017921147,172.66666666666666,9.0,34.333333333333336,2.0,13.070967741935485,28.948348694316437,2.8333333333333335,19.462804948548968,0.0,279.0,279.0
27,2016-04-01,270.0,189.0,211.0,1.0,70.0,4.56,2.44,41.0,9.0,5.15,20.113333333333333,10.866666666666667,153.6,False,True,False,4,2,279.0,261.0,279.0,270.0,-9.0,0.7,176.33333333333334,9.0,37.666666666666664,1.6666666666666667,9.246666666666666,26.04526625704045,51.333333333333336,14.079333333333333,41472.0,270.0,270.0
